Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_032.ome.tiff	430be1ac-ae74-4253-98e7-fd32f07278a2	Annotation	PRNc	Right: PRNc	P-mot	Polygon	6248.3	5756.2	16.2874	0.0	0.0	1093.0	0.0	987.0	733	31	318	384	1149358.6	4816.5
mouse0_032.ome.tiff	e33a726e-db31-41df-b360-98b39d335b60	Annotation	P-sat	Right: P-sat	P	Geometry	5872.3	4844.0	25.6669	0.0	0.0	1117.0	0.0	771.0	24	13	10	1	165281.6	2545.9
mouse0_032.ome.tiff	0fe59252-3e02-4de5-aa90-ca7fef56f2e7	Annotation	NI	Right: NI	P-sat	Polygon	5721.0	4893.7	0.0	0.0	0.0	604.0	0.0	1117.0	2	0	1	1	110414.7	1454.5
mouse0_032.ome.tiff	b6d7eb5a-27ca-4e81-ac0d-e2ba51b1b2fc	Annotation	SLD	Right: SLD	P-sat	Polygon	6212.6	4722.8	0.0	0.0	0.0	358.0	0.0	1117.0	15	12	3	0	51873.5	864.64
mouse0_032.ome.tiff	2cf8266c-7d68-403f-a8a8-df727dab97b1	Annotation	RPO	Right: RPO	P-sat	Geometry	5569.6	5115.9	60.1897	0.0	0.0	238.0	0.0	1117.0	7	1	6	0	3104.4	227.62
mouse0_032.ome.tiff	3b9439ac-0da6-45d9-83d2-4e342eb79c15	Annotation	P-sen	Right: P-sen	P	Geometry	7281.4	5671.1	9.8961	59.5482	317.9848	1132.0	0.0	771.0	45	39	0	6	694071.5	6700.1
mouse0_032.ome.tiff	bb6fc138-18fb-4906-8629-05bba88bdd54	Annotation	PSV	Right: PSV	P-sen	Polygon	7678.7	5431.0	0.0	438.1828	207.841	7.0	0.0	1132.0	12	12	0	0	326144.6	2421.8
mouse0_032.ome.tiff	dc4e34c0-3c0e-4324-b5d8-c4726354f02a	Annotation	SOC	Right: SOC	P-sen	Polygon	7026.7	6296.7	0.0	0.0	51.8976	398.0	0.0	1132.0	25	19	0	6	296903.7	2327.3
mouse0_032.ome.tiff	a98b7106-c985-407a-a5ee-150617861a7a	Annotation	SOCm	Right: SOCm	SOC	Polygon	6778.2	6331.4	0.0	0.0	0.0	105.0	0.0	398.0	1	1	0	0	76496.9	1066.7
mouse0_032.ome.tiff	c46a3744-15af-4f89-a088-e607ee9ddaa7	Annotation	SOCl	Right: SOCl	SOC	Polygon	7180.3	6195.0	0.0	0.0	0.0	114.0	0.0	398.0	9	9	0	0	142515.5	1402.9
mouse0_032.ome.tiff	487fb46c-f6cd-4a4b-91a6-8c4bc9fdb523	Annotation	POR	Right: POR	SOC	Polygon	6989.6	6448.8	52.8049	29.8499	0.0	122.0	0.0	398.0	15	9	0	6	77891.2	1642.0
mouse0_032.ome.tiff	5dd9caba-5eb5-4e0d-942a-443f888034cd	Annotation	PB	Right: PB	P-sen	Polygon	6522.4	4158.0	0.0	0.0	0.0	867.0	0.0	1132.0	8	8	0	0	71023.2	1951.0
mouse0_032.ome.tiff	7d9fb84c-0edb-4393-905e-1cf2963a4d0f	Annotation	MY	Right: MY	HB	Geometry	7256.0	5121.1	35.7898	0.0	0.0	354.0	0.0	1065.0	651	95	261	295	2348800.4	20976.8
mouse0_032.ome.tiff	c80f2cf2-f736-463c-9acb-05ca14ae6807	Annotation	MY-sen	Right: MY-sen	MY	Geometry	8038.0	5245.9	38.9816	0.0	0.0	386.0	0.0	354.0	109	22	0	87	466563.4	4852.2
mouse0_032.ome.tiff	e5f61334-3669-4717-8f3a-e2964ac45ba9	Annotation	NTB	Right: NTB	MY-sen	Polygon	6384.3	6436.4	70.6515	1810.2431	3087.0512	642.0	0.0	386.0	93	6	0	87	54719.5	1021.9
mouse0_032.ome.tiff	46385cd2-c047-4523-8b82-145950c8047c	Annotation	SPVO	Right: SPVO	MY-sen	Polygon	7498.4	4975.7	135.7175	1364.4224	113.753	445.0	0.0	386.0	4	4	0	0	33734.4	879.51
mouse0_032.ome.tiff	cd71f45b-ffdf-4105-89e8-034ace447dcf	Annotation	CN	Right: CN	MY-sen	Polygon	8325.5	5097.7	46.7335	70.8771	7.4788	607.0	0.0	386.0	12	12	0	0	378109.2	2950.8
mouse0_032.ome.tiff	d8b50a25-0d67-4f32-985c-0d4dd869aba9	Annotation	DCO	Right: DCO	CN	Polygon	8185.6	4726.3	424.4098	4260.4844	5327.4935	96.0	0.0	607.0	2	2	0	0	60187.4	1343.0
mouse0_032.ome.tiff	2e7feb0c-74a8-474f-9c20-6d7d4d629784	Annotation	VCO	Right: VCO	CN	Polygon	8352.0	5168.0	16.2796	0.0	0.0	101.0	0.0	607.0	10	10	0	0	317921.8	2710.6
mouse0_032.ome.tiff	f0e448c8-821f-4233-b45a-c0a8795b6b90	Annotation	MY-mot	Right: MY-mot	MY	Geometry	6962.2	4983.5	0.0	0.0	51.8976	370.0	0.0	354.0	324	65	241	18	1390272.5	12027.1
mouse0_032.ome.tiff	8aba9ee7-6776-48e3-af8a-0ff0c2e8e6a5	Annotation	IRN	Right: IRN	MY-mot	Geometry	6938.6	5706.7	84.5798	0.0	31.8236	136.0	0.0	370.0	85	8	74	3	234314.7	2467.1
mouse0_032.ome.tiff	03775865-5360-4f7d-8e77-12b8b41ccf1c	Annotation	VI	Right: VI	MY-mot	Polygon	5898.2	5056.1	7.2519	32.9578	121.021	653.0	0.0	370.0	8	0	8	0	20794.8	663.69
mouse0_032.ome.tiff	48723065-c877-47cb-be33-fe8ceaa9e2a3	Annotation	VII	Right: VII	MY-mot	Polygon	7258.3	5947.7	60.944	210.1473	2194.5403	661.0	0.0	370.0	1	1	0	0	8261.2	458.04
mouse0_032.ome.tiff	e0c424fd-1b03-47a2-a6dd-b95ec66488ef	Annotation	GRN	Right: GRN	MY-mot	Geometry	5680.8	5727.1	1.3221	0.0	0.0	1048.0	0.0	370.0	0	0	0	0	3309.9	777.44
mouse0_032.ome.tiff	638c5bb8-57fc-4988-90c1-4cffa0e09165	Annotation	VNC	Right: VNC	MY-mot	Geometry	6889.7	4587.3	0.0	0.0	0.0	701.0	0.0	370.0	153	32	117	4	727591.3	5394.5
mouse0_032.ome.tiff	188ebeec-9600-4d5d-bf7e-23462ee72afa	Annotation	MV	Right: MV	VNC	Polygon	6793.0	4644.6	0.0	0.0	56.6213	202.0	0.0	701.0	143	23	116	4	545568.4	3444.5
mouse0_032.ome.tiff	c72ff893-aee6-400e-b79b-71fd01c28db8	Annotation	LAV	Right: LAV	VNC	Polygon	7431.5	4552.9	5.2883	0.0	0.0	209.0	0.0	701.0	0	0	0	0	60320.7	994.3
mouse0_032.ome.tiff	a720310d-66c6-4fbe-ab25-7ca6273a91d0	Annotation	SUV	Right: SUV	VNC	Polygon	7054.9	4347.3	0.0	0.0	0.0	217.0	0.0	701.0	10	9	1	0	121722.5	1635.7
mouse0_032.ome.tiff	c9ac0e1e-910b-44a9-8414-e825edd65120	Annotation	ACVII	Right: ACVII	MY-mot	Polygon	6860.5	5836.4	424.4098	4260.4844	5327.4935	576.0	0.0	370.0	0	0	0	0	703.44	132.82
mouse0_032.ome.tiff	501c7b22-4bcf-4d1b-9387-60c29042968d	Annotation	PARN	Right: PARN	MY-mot	Polygon	7170.3	5252.3	5.699	169.4871	188.1526	852.0	0.0	370.0	77	24	42	11	395297.4	2824.3
mouse0_032.ome.tiff	61471a84-3c99-496c-bbe8-4a97ba8ed43c	Annotation	MY-sat	Right: MY-sat	MY	Polygon	5690.6	6211.4	0.0	0.0	0.0	379.0	0.0	354.0	195	3	8	184	24751.5	1087.4
mouse0_032.ome.tiff	025f3380-0126-4a49-967b-2353cb389b11	Annotation	RM	Right: RM	MY-sat	Polygon	5690.6	6211.4	1.3221	0.0	0.0	206.0	0.0	379.0	195	3	8	184	24751.5	1087.4
mouse0_032.ome.tiff	c797d1eb-b498-4c0e-b00e-cb929a5f0e43	Annotation	VS	Right: VS	root	Geometry	6471.1	4455.1	16667.7253	41871.1934	45824.6754	73.0	0.0	997.0	2	2	0	0	148762.9	3368.6
mouse0_032.ome.tiff	417e8e3e-4d34-4266-8e9b-dd9822d711d9	Annotation	V4	Right: V4	VS	Geometry	6153.3	4384.1	0.0	0.0	0.0	145.0	0.0	73.0	2	2	0	0	129059.4	3728.4
mouse0_032.ome.tiff	c6914a14-27a7-47d2-b352-fbf70b977174	Annotation	V4r	Right: V4r	V4	Geometry	8474.0	4880.2	26.2146	0.0	0.0	153.0	0.0	145.0	2	2	0	0	19187.6	1598.5
mouse0_032.ome.tiff	9779916d-ea79-42c4-95a8-6796c743783d	Annotation	VL	Right: VL	VS	Polygon	8552.6	4920.3	68.0282	769.0884	1176.8493	81.0	0.0	73.0	0	0	0	0	19703.6	611.55
mouse0_032.ome.tiff	cd2f4672-61f1-490b-88fa-08cb80a1d92a	Annotation	chpl	Right: chpl	VL	Polygon	8552.6	4920.3	0.0	0.0	0.0	108.0	0.0	81.0	0	0	0	0	19703.6	611.55
mouse0_032.ome.tiff	e6cf2aab-93da-41b1-bcbc-8bd43e89df62	Annotation	fiber tracts	Right: fiber tracts	root	Geometry	7293.2	4399.0	0.0	0.0	0.0	1009.0	0.0	997.0	223	54	102	67	2986694.0	46495.5
mouse0_032.ome.tiff	18c3e747-3bad-429d-889c-a82decfe1487	Annotation	cbf	Right: cbf	fiber tracts	Geometry	7394.5	3853.0	49.5192	616.3005	23.2496	960.0	0.0	1009.0	29	28	1	0	2106059.0	32293.9
mouse0_032.ome.tiff	cde575a7-4475-4419-935c-a15f9c949c5a	Annotation	arb	Right: arb	cbf	Geometry	7412.9	3747.4	2.4173	0.0	0.0	728.0	0.0	960.0	22	21	1	0	1781627.8	28039.5
mouse0_032.ome.tiff	69d8e2e9-23e6-4e98-90e4-9803bd597b5a	Annotation	cbp	Right: cbp	cbf	Geometry	7293.7	4433.0	364.9879	16.6004	0.0	752.0	0.0	960.0	7	7	0	0	324452.0	6239.2
mouse0_032.ome.tiff	a266e9a2-9571-460b-af12-5d054a8f0269	Annotation	scp	Right: scp	cbp	Geometry	6871.6	4440.1	0.0	0.0	28.2193	326.0	0.0	752.0	6	6	0	0	164045.0	4299.7
mouse0_032.ome.tiff	e3de9222-6c72-4a6c-a80b-58ba7c2db558	Annotation	uf	Right: uf	scp	Polygon	6540.6	3985.9	1160.0147	14568.8647	31160.6537	850.0	0.0	326.0	0	0	0	0	53546.7	1418.1
mouse0_032.ome.tiff	35eddbaf-52f3-40cf-962a-4c2c771c58da	Annotation	sctv	Right: sctv	scp	Polygon	7562.0	6278.2	0.0	0.0	0.0	866.0	0.0	326.0	0	0	0	0	26690.4	965.53
mouse0_032.ome.tiff	fdad6124-d086-4110-8d80-bd257ecbcb7f	Annotation	icp	Right: icp	cbp	Geometry	7725.3	4425.7	11.445	130.7381	13.8623	1123.0	0.0	752.0	1	1	0	0	160407.0	1939.5
mouse0_032.ome.tiff	13621d86-91b0-42e1-882c-e917cb517d9f	Annotation	cm	Right: cm	fiber tracts	Geometry	7238.2	5602.4	98.3029	207.5703	26.7622	967.0	0.0	1009.0	60	26	17	17	701224.7	12587.8
mouse0_032.ome.tiff	635bfb20-b2eb-491d-b8d6-ee0823875202	Annotation	Vn	Right: Vn	cm	Geometry	7939.5	5514.0	52.823	1799.5726	3058.912	901.0	0.0	967.0	1	1	0	0	198119.2	2819.3
mouse0_032.ome.tiff	bc207e40-34b8-483e-8e99-bd168fb1b257	Annotation	sV	Right: sV	Vn	Geometry	7939.5	5514.0	28.0842	190.2863	481.0732	229.0	0.0	901.0	1	1	0	0	198119.2	2819.3
mouse0_032.ome.tiff	266c0222-dd32-4d67-b4e5-961e1993bb67	Annotation	sptV	Right: sptV	sV	Geometry	7939.5	5514.0	0.2087	0.0	0.0	794.0	0.0	229.0	1	1	0	0	198119.2	2819.3
mouse0_032.ome.tiff	3a0d2935-7aa8-4094-9a54-6b42ed29a5ec	Annotation	drt	Right: drt	cm	Polygon	5878.4	6427.4	593.2166	641.19	493.1569	792.0	0.0	967.0	6	0	5	1	37981.3	753.86
mouse0_032.ome.tiff	9f0903ed-1f62-4afa-a082-77a73ada9c6e	Annotation	cett	Right: cett	drt	Polygon	5878.4	6427.4	0.0	0.0	3.3945	932.0	0.0	792.0	6	0	5	1	37981.3	753.86
mouse0_032.ome.tiff	5e812680-b814-4e37-84a3-467d5acd6efc	Annotation	ml	Right: ml	cett	Polygon	5878.4	6427.4	24.8374	78.0331	40.4164	697.0	0.0	932.0	6	0	5	1	37981.3	753.86
mouse0_032.ome.tiff	dcf81538-8dc7-4c3b-9e3e-89926357c750	Annotation	VIIn	Right: VIIn	cm	Geometry	6725.2	5248.2	0.0	0.0	0.0	798.0	0.0	967.0	6	0	6	0	167956.9	3432.8
mouse0_032.ome.tiff	5513a59f-d7d9-4936-b609-1c03edbc8cc1	Annotation	gVIIn	Right: gVIIn	VIIn	Polygon	6152.4	4946.5	7668.4418	26338.3426	38179.5901	1116.0	0.0	798.0	0	0	0	0	15796.6	474.77
mouse0_032.ome.tiff	190ec3a8-12c7-4477-97be-cd152b2b5b63	Annotation	VIIIn	Right: VIIIn	cm	Geometry	7296.5	5780.2	0.0	438.1828	207.841	933.0	0.0	967.0	41	25	0	16	285910.0	7817.3
mouse0_032.ome.tiff	11382d38-be92-469c-b34e-67402f349c31	Annotation	vVIIIn	Right: vVIIIn	VIIIn	Polygon	8087.4	5236.4	2.9649	266.6324	42.8123	413.0	0.0	933.0	1	1	0	0	163551.0	2644.3
mouse0_032.ome.tiff	5fb11538-3e0b-4f43-b0d7-1bfcc0b5d248	Annotation	cVIIIn	Right: cVIIIn	VIIIn	Geometry	6239.4	6507.1	0.0	0.0	51.8976	948.0	0.0	933.0	40	24	0	16	122359.1	5173.0
mouse0_032.ome.tiff	753ad4e5-925a-47a5-99ce-081f36a31de9	Annotation	tb	Right: tb	cVIIIn	Geometry	6239.4	6507.1	227.2163	84.5071	0.0	841.0	0.0	948.0	40	24	0	16	122359.1	5173.0
mouse0_032.ome.tiff	b84606f9-ef10-4946-a4b7-9e1c6ad9594c	Annotation	IIIn	Right: IIIn	cm	Polygon	5655.4	5140.2	225.7094	2778.754	3832.5584	832.0	0.0	967.0	6	0	6	0	11257.3	431.7
mouse0_032.ome.tiff	7cf7b22e-d3d3-43ba-9fd8-9d790e9eec5b	Annotation	mlf	Right: mlf	IIIn	Polygon	5655.4	5140.2	0.0	8.574	10.6705	62.0	0.0	832.0	6	0	6	0	11257.3	431.7
mouse0_032.ome.tiff	b39e2062-86f0-4add-85de-54d71c72725a	Annotation	lfbs	Right: lfbs	fiber tracts	Polygon	6133.0	6615.7	50.2386	0.0	0.0	983.0	0.0	1009.0	17	0	0	17	71520.4	1201.2
mouse0_032.ome.tiff	6d22dd1e-16a4-4e29-82b1-c56b32e02c58	Annotation	cst	Right: cst	lfbs	Polygon	6133.0	6615.7	0.0	23.5315	0.0	784.0	0.0	983.0	17	0	0	17	71520.4	1201.2
mouse0_032.ome.tiff	cb567cda-5686-445d-81cc-9d7fb549546b	Annotation	py	Right: py	cst	Polygon	6133.0	6615.7	183.189	0.0	85.4178	190.0	0.0	784.0	17	0	0	17	71520.4	1201.2
mouse0_032.ome.tiff	3144cdf2-346c-463e-a7b1-7e6b00061db2	Annotation	eps	Right: eps	fiber tracts	Geometry	6440.9	5765.9	3.2857	70.6106	1836.7405	1000.0	0.0	1009.0	117	0	84	33	107889.9	2016.6
mouse0_032.ome.tiff	1498b483-ee95-4892-9a08-64f6d757089b	Annotation	rust	Right: rust	eps	Polygon	7485.1	6127.4	18548.0038	49283.3178	57211.958	863.0	0.0	1000.0	0	0	0	0	42399.7	801.76
mouse0_032.ome.tiff	cc747ec0-93d2-42cc-82a0-fbaeec35c825	Annotation	tsp	Right: tsp	eps	Polygon	5764.9	5531.9	0.0	167.5816	1364.4934	877.0	0.0	1000.0	117	0	84	33	65490.2	1214.9
mouse0_032.ome.tiff	733eca2c-969a-4607-8b63-c0e6c3afe722	Annotation	tspc	Right: tspc	tsp	Polygon	5764.9	5531.9	0.0	0.0	0.0	1043.0	0.0	877.0	117	0	84	33	65490.2	1214.9
mouse0_032.ome.tiff	b4ccb556-e607-49af-8b59-b27340555337	Annotation	root	Left: root	Root	Polygon	3952.9	4645.0	46.1946	0.0	0.0	997.0	0.0		23690	4160	9339	10191	13724698.3	16725.6
mouse0_032.ome.tiff	674969ab-0b8c-4281-a06e-5ed9d97f4a3a	Annotation	grey	Left: grey	root	Geometry	3935.4	4610.9	6.0627	0.0	0.0	8.0	0.0	997.0	21746	3970	8794	8982	10536086.0	53591.6
mouse0_032.ome.tiff	6829c7f9-b114-42a3-962b-6b8240bbb7c0	Annotation	CB	Left: CB	grey	Geometry	3616.0	3693.6	1.5489	0.0	0.0	512.0	0.0	8.0	187	176	9	2	6121621.5	36109.8
mouse0_032.ome.tiff	91ea4241-21ac-4e24-a1d4-9dc6eb0dc29c	Annotation	CBN	Left: CBN	CB	Polygon	3233.4	4692.8	3.5125	126.7293	1832.243	519.0	0.0	512.0	0	0	0	0	5199.1	279.58
mouse0_032.ome.tiff	3a58b226-6ae7-40bd-98fd-fd27e4940262	Annotation	DN	Left: DN	CBN	Polygon	3233.4	4692.8	0.0	8.574	10.6705	846.0	0.0	519.0	0	0	0	0	5199.1	279.58
mouse0_032.ome.tiff	504c7d37-7b8b-41ae-a304-a9f0a6eb63ea	Annotation	CBX	Left: CBX	CB	Geometry	3615.2	3687.6	3.2857	70.6106	1836.7405	528.0	0.0	512.0	176	167	9	0	6081758.6	32633.1
mouse0_032.ome.tiff	acbf52b5-3902-48b9-b144-92a74f7849e2	Annotation	VERM	Left: VERM	CBX	Geometry	4515.0	3133.7	185.8332	66.4854	96.0884	645.0	0.0	528.0	154	145	9	0	2922807.3	16483.9
mouse0_032.ome.tiff	5a4c26cd-03a9-4848-a6c5-a631ed20d547	Annotation	LING	Left: LING	VERM	Polygon	5170.9	4257.9	64.1559	619.946	23.2496	912.0	0.0	645.0	0	0	0	0	24059.3	1038.7
mouse0_032.ome.tiff	fe6d9d9a-919a-40dd-8287-f2ebe6bff580	Annotation	CENT	Left: CENT	VERM	Geometry	4729.0	3465.1	1.3221	47.9808	0.0	920.0	0.0	645.0	138	129	9	0	1471918.7	10271.4
mouse0_032.ome.tiff	16c99aee-873e-4479-be5b-e93879fcf4ea	Annotation	CENT2	Left: CENT2	CENT	Geometry	4871.7	3921.7	16667.7253	41871.1934	45824.6754	976.0	0.0	920.0	91	90	1	0	486202.2	5266.4
mouse0_032.ome.tiff	33c68caf-3c5e-4842-9dd9-2233659915d7	Annotation	CENT3	Left: CENT3	CENT	Geometry	4658.6	3239.8	913.4416	2270.2833	1680.6026	984.0	0.0	920.0	47	39	8	0	985716.5	7389.0
mouse0_032.ome.tiff	b825074f-e4ff-47e1-9081-ef681a54b13e	Annotation	CUL	Left: CUL	VERM	Geometry	4283.3	2772.9	9.1605	0.0	0.0	928.0	0.0	645.0	16	16	0	0	1426831.1	10232.0
mouse0_032.ome.tiff	fd9683ff-7965-4f41-b577-5b50397a5d0b	Annotation	CUL4, 5	Left: CUL4, 5	CUL	Geometry	4283.3	2772.9	35.6959	36.0328	0.0	1091.0	0.0	928.0	16	16	0	0	1426831.1	10232.0
mouse0_032.ome.tiff	0f6bc509-4496-4f0f-aaaa-e9c2936aba38	Annotation	HEM	Left: HEM	CBX	Geometry	2782.6	4200.0	110.4284	0.0	0.0	1073.0	0.0	528.0	22	22	0	0	3158951.3	20205.8
mouse0_032.ome.tiff	f79aaba7-8e2b-4c0b-82bd-2510e36f7342	Annotation	COPY	Left: COPY	HEM	Polygon	2850.9	4974.8	7520.6913	12151.4616	3442.3387	1033.0	0.0	1073.0	1	1	0	0	7953.4	412.75
mouse0_032.ome.tiff	1ac6fe07-e5e5-4a2b-83e6-d6d2d33fe1ba	Annotation	PFL	Left: PFL	HEM	Polygon	2393.3	5521.5	3.1918	0.0	35.3912	1041.0	0.0	1073.0	6	6	0	0	611006.1	5757.6
