Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: Cy5 Length µm	Fibers: DsRed Length µm	Fibers: EGFP Length µm	ID	Side	Parent ID	Num Detections	Num Fibers: Cy5	Num Fibers: DsRed	Num Fibers: EGFP	Area µm^2	Perimeter µm
mouse0_036.ome.tiff	321986bf-8dde-438e-b5f6-c5e62147006d	Annotation	ANcr1	Left: ANcr1	AN	Geometry	2390.8	3514.2	10.8034	0.0	0.0	1056.0	0.0	1017.0	6	6	0	0	1692660.1	8410.7
mouse0_036.ome.tiff	8d9f2ac0-a76d-436d-9c05-5079d0b3202a	Annotation	ANcr2	Left: ANcr2	AN	Geometry	1773.2	4340.1	2.3234	0.0	0.0	1064.0	0.0	1017.0	0	0	0	0	463897.0	3460.0
mouse0_036.ome.tiff	b71bcc53-73b8-43ff-8c7b-8d384b57f5fd	Annotation	BS	Left: BS	grey	Geometry	4181.1	5613.9	76.5467	299.5218	110.8467	343.0	0.0	8.0	57731	6672	44316	6743	4790443.9	20477.1
mouse0_036.ome.tiff	f759c705-e5ed-4dbd-ac23-4a7d38aa2c37	Annotation	HB	Left: HB	BS	Geometry	4181.1	5613.9	42.3062	0.0	0.0	1065.0	0.0	343.0	57731	6672	44316	6743	4790443.9	20477.1
mouse0_036.ome.tiff	76b0350b-d065-416c-849c-3fa85b12cb96	Annotation	MY	Left: MY	HB	Geometry	4181.1	5613.9	0.0	0.0	0.0	354.0	0.0	1065.0	57731	6672	44316	6743	4790443.9	20477.1
mouse0_036.ome.tiff	0553dd91-861e-4a84-8a48-3ae7d3db655a	Annotation	MY-sen	Left: MY-sen	MY	Geometry	3206.0	5738.6	2.0965	26.4197	115.5815	386.0	0.0	354.0	238	72	146	20	798510.6	5957.6
mouse0_036.ome.tiff	f443f1a0-2f3b-48f5-a3f4-4b72059f3aba	Annotation	SPVO	Left: SPVO	MY-sen	Polygon	3605.8	5840.4	3.7394	272.1009	127.2883	445.0	0.0	386.0	228	65	143	20	334670.9	2463.0
mouse0_036.ome.tiff	160b58e7-bc18-4fe1-9aae-9180c68c9b89	Annotation	CN	Left: CN	MY-sen	Polygon	2917.6	5665.2	4.193	0.0	0.0	607.0	0.0	386.0	10	7	3	0	463839.7	3494.6
mouse0_036.ome.tiff	007cdcb9-f617-4f9a-999f-4604015f4e06	Annotation	DCO	Left: DCO	CN	Polygon	2877.9	5323.4	1.3221	32.6728	137.8644	96.0	0.0	607.0	1	1	0	0	190531.6	2095.1
mouse0_036.ome.tiff	74a945c3-9319-4143-b6a7-9f434ec389c8	Annotation	VCO	Left: VCO	CN	Polygon	2945.2	5903.5	0.0	27.5917	0.0	101.0	0.0	607.0	9	6	3	0	273308.2	2366.0
mouse0_036.ome.tiff	68356cec-c470-4ea1-8523-851e437ce3ee	Annotation	MY-mot	Left: MY-mot	MY	Geometry	4432.1	5528.4	1.0952	0.0	0.0	370.0	0.0	354.0	56434	6483	43452	6499	3330945.0	14630.4
mouse0_036.ome.tiff	4a9c9130-b78a-4ed8-93a4-6a8da1679571	Annotation	IRN	Left: IRN	MY-mot	Polygon	4429.1	5843.1	56.3014	2.1253	8.1203	136.0	0.0	370.0	15732	2033	13263	436	375734.4	2799.3
mouse0_036.ome.tiff	e3a99514-7e71-4550-b2ef-f1d3cd3dedb2	Annotation	y	Left: y	MY-mot	Polygon	3421.6	4822.8	1.8697	0.0	0.0	781.0	0.0	370.0	0	0	0	0	30546.6	669.17
mouse0_036.ome.tiff	de6f5ecd-8e8f-4a1e-8cba-e8681f03e35f	Annotation	VII	Left: VII	MY-mot	Polygon	4270.4	6439.7	3.4186	0.0	0.0	661.0	0.0	370.0	7221	3220	3796	205	368154.1	2349.5
mouse0_036.ome.tiff	4bdcc90b-9617-4e8d-95c5-2309a40bee99	Annotation	GRN	Left: GRN	MY-mot	Geometry	5004.5	5869.0	1340.5901	74297.0203	5424.9131	1048.0	0.0	370.0	18952	466	17311	1175	617423.7	4355.5
mouse0_036.ome.tiff	ca8cf47f-0ad1-4081-a4b7-724709d991d8	Annotation	PHY	Left: PHY	MY-mot	Polygon	5128.6	5017.0	15.9588	2.9649	0.0	154.0	0.0	370.0	732	1	319	412	84361.3	1217.6
mouse0_036.ome.tiff	c3b7b71e-c8b9-4783-95eb-e1eebfffb0ba	Annotation	PRP	Left: PRP	PHY	Polygon	5128.6	5017.0	0.0	42.938	31.8818	169.0	0.0	154.0	732	1	319	412	84361.3	1217.6
mouse0_036.ome.tiff	ef3390af-b5dc-42e3-bd68-955dea58efcd	Annotation	PGRN	Left: PGRN	MY-mot	Geometry	5053.2	5388.9	2.871	0.0	0.0	938.0	0.0	370.0	902	13	799	90	120651.5	1659.0
mouse0_036.ome.tiff	20b2576a-6f66-4e61-8b2c-f6283a7c1a34	Annotation	PGRNd	Left: PGRNd	PGRN	Polygon	5084.0	5279.9	3.4186	3.5125	0.0	970.0	0.0	938.0	745	8	659	78	109247.9	1264.3
mouse0_036.ome.tiff	81bac039-6421-4e26-a4c7-6ce0ec68ed6b	Annotation	PGRNl	Left: PGRNl	PGRN	Polygon	4758.7	6433.7	23.1832	97.7164	66.0256	978.0	0.0	938.0	157	5	140	12	11403.6	394.73
mouse0_036.ome.tiff	047d5ec9-9283-4600-9170-71cbafcb26ce	Annotation	PPY	Left: PPY	MY-mot	Polygon	4790.3	6565.1	22742.7988	187611.3431	29494.3497	1069.0	0.0	370.0	153	0	117	36	26013.8	628.15
mouse0_036.ome.tiff	995e2f79-bebf-4fcd-8192-585e0fafb978	Annotation	MARN	Left: MARN	MY-mot	Polygon	5127.2	6339.9	0.0	7.158	0.0	307.0	0.0	370.0	730	29	580	121	121548.4	1449.6
mouse0_036.ome.tiff	db39567f-3b37-4bed-a8b7-d2282336eab2	Annotation	VNC	Left: VNC	MY-mot	Geometry	4163.4	4913.1	32.3712	27.3648	0.0	701.0	0.0	370.0	6702	88	3157	3457	1183092.8	5420.4
mouse0_036.ome.tiff	de4b5fb5-3b80-412e-b148-f25b3939dc55	Annotation	MV	Left: MV	VNC	Polygon	4461.4	4925.4	266.1423	1608.1238	84.647	202.0	0.0	701.0	6407	58	3028	3321	686931.5	3629.8
mouse0_036.ome.tiff	a939c009-df51-4e1d-8e95-41bc8596b691	Annotation	LAV	Left: LAV	VNC	Geometry	3730.8	5077.7	0.0	0.0	0.0	209.0	0.0	701.0	241	20	99	122	281391.5	2681.8
mouse0_036.ome.tiff	5e66b478-d0be-49d3-b8ee-299004446cc5	Annotation	SUV	Left: SUV	VNC	Polygon	3777.0	4658.2	2.0965	0.0	3.194	217.0	0.0	701.0	54	10	30	14	214769.7	1765.7
mouse0_036.ome.tiff	d4702a57-e8a5-4fe2-ae03-6e0dac3f3799	Annotation	PARN	Left: PARN	MY-mot	Polygon	4014.3	5765.2	3.7394	272.1009	127.2883	852.0	0.0	370.0	5306	631	4108	567	353112.7	2650.2
mouse0_036.ome.tiff	5ce8e8ba-2371-462c-896c-9cf2116ad205	Annotation	ICB	Left: ICB	MY-mot	Polygon	3954.7	4262.8	23.7583	9.084	0.0	372.0	0.0	370.0	4	2	2	0	50319.5	978.22
mouse0_036.ome.tiff	1c2282ae-2b0a-43aa-8a3b-ccbc7da79ac5	Annotation	MY-sat	Left: MY-sat	MY	Polygon	5453.3	6313.8	130.3534	32.4551	8.1203	379.0	0.0	354.0	131	5	73	53	37720.1	1372.8
mouse0_036.ome.tiff	da14fde9-608a-4445-88c4-60385314d158	Annotation	RM	Left: RM	MY-sat	Polygon	5446.4	6230.1	6.9311	0.0	0.0	206.0	0.0	379.0	127	5	69	53	27191.9	1034.5
mouse0_036.ome.tiff	33ba179f-9fbc-49f1-a6f1-581e6d4be474	Annotation	RPA	Left: RPA	MY-sat	Polygon	5470.8	6530.4	3.6454	0.0	0.0	230.0	0.0	379.0	4	0	4	0	10560.1	440.65
mouse0_036.ome.tiff	7b9b2176-f2ea-43f1-89d5-948038e51f25	Annotation	VS	Left: VS	root	Geometry	4599.5	4667.2	5.1943	62.552	121.4174	73.0	0.0	997.0	809	3	321	485	567449.3	5751.2
mouse0_036.ome.tiff	c33b01ad-10bc-420b-8845-bba5059c66c1	Annotation	V4	Left: V4	VS	Geometry	4476.3	4759.1	1.8697	0.0	0.0	145.0	0.0	73.0	709	0	259	450	196977.8	8526.8
mouse0_036.ome.tiff	10ca8236-2a65-493d-84d1-2d342b03fc6d	Annotation	V4r	Left: V4r	V4	Geometry	2639.8	5522.7	6.7043	288.7831	152.172	153.0	0.0	145.0	0	0	0	0	41613.7	3174.8
mouse0_036.ome.tiff	33ea4db6-b08f-41f9-8edf-718e25d6ca31	Annotation	VL	Left: VL	VS	Geometry	4666.1	4617.6	23.7583	9.084	0.0	81.0	0.0	73.0	100	3	62	35	370278.4	3605.7
mouse0_036.ome.tiff	c8d39c9d-3926-4acd-b61c-b6cdad950123	Annotation	chpl	Left: chpl	VL	Geometry	4666.1	4617.6	1.3221	32.6728	137.8644	108.0	0.0	81.0	100	3	62	35	370278.4	3605.7
mouse0_036.ome.tiff	b97dea09-a557-4581-affb-43965a53720b	Annotation	fiber tracts	Left: fiber tracts	root	Geometry	3661.8	4429.0	109.1063	1265.2518	110.5774	1009.0	0.0	997.0	1487	174	1161	152	2258903.4	34530.2
mouse0_036.ome.tiff	c5fe79da-519a-48ef-adc2-d3db3f4530dd	Annotation	cbf	Left: cbf	fiber tracts	Geometry	3545.7	4047.2	10.3497	2.1253	8.1203	960.0	0.0	1009.0	64	18	31	15	1829773.9	26293.0
mouse0_036.ome.tiff	bf56e89c-3009-484e-b1d8-6004301668a9	Annotation	arb	Left: arb	cbf	Geometry	3507.8	3945.0	4.193	0.0	0.0	728.0	0.0	960.0	57	15	30	12	1628297.4	24676.3
mouse0_036.ome.tiff	1a3d18d1-0303-44d8-9986-e613e9bf7b4f	Annotation	cbc	Left: cbc	cbf	Polygon	5067.6	3812.3	14.2994	469.7661	232.9594	744.0	0.0	960.0	0	0	0	0	61335.6	1238.2
mouse0_036.ome.tiff	1d86c9f6-18f3-4e43-9b2c-ba64608cd2f3	Annotation	cbp	Left: cbp	cbf	Geometry	3320.9	5337.7	24.5717	21.1793	0.0	752.0	0.0	960.0	7	3	1	3	140140.8	2714.7
mouse0_036.ome.tiff	b25d70af-6092-4fcb-8a96-09f2e35ca079	Annotation	scp	Left: scp	cbp	Geometry	4029.5	6677.0	30.3136	22.4363	5.1855	326.0	0.0	752.0	3	2	1	0	16707.9	1221.9
mouse0_036.ome.tiff	bd39d56b-dd5f-4dfe-8715-9dbecc8bbaae	Annotation	sctv	Left: sctv	scp	Polygon	4029.5	6677.0	24161.2337	199677.6571	33611.6366	866.0	0.0	326.0	3	2	1	0	16707.8	1172.1
mouse0_036.ome.tiff	1d1cd5ce-92c3-40f9-bc15-6ba19f3fe366	Annotation	icp	Left: icp	cbp	Polygon	3225.0	5156.4	53.1922	621.4136	112.6511	1123.0	0.0	752.0	4	1	0	3	123432.8	1492.8
mouse0_036.ome.tiff	62d6d8f3-3b11-41f2-9c2e-343b4ca6e0ab	Annotation	cm	Left: cm	fiber tracts	Geometry	3765.5	5916.2	15.7709	0.0	0.0	967.0	0.0	1009.0	607	110	436	61	291768.6	5882.0
mouse0_036.ome.tiff	fce924cc-3eb9-4456-83c0-0e8b86765295	Annotation	Vn	Left: Vn	cm	Polygon	3366.5	6022.6	0.0	0.0	0.0	901.0	0.0	967.0	10	8	2	0	210092.4	2991.0
mouse0_036.ome.tiff	cb4f7edf-05d4-40bc-a84a-c29d8fc16b28	Annotation	sV	Left: sV	Vn	Polygon	3366.5	6022.6	6.3835	23.5315	0.0	229.0	0.0	901.0	10	8	2	0	210092.4	2991.0
mouse0_036.ome.tiff	96935129-160f-4659-8faf-11a6bceaedc6	Annotation	sptV	Left: sptV	sV	Polygon	3366.5	6022.6	52.2072	30.3298	0.0	794.0	0.0	229.0	10	8	2	0	210092.4	2991.0
mouse0_036.ome.tiff	36b07493-43da-4fe2-8eb8-cee050782f78	Annotation	drt	Left: drt	cm	Polygon	5351.6	6464.2	0.0	0.0	0.0	792.0	0.0	967.0	69	4	50	15	21014.2	541.73
mouse0_036.ome.tiff	ccbb83a3-7f6e-412f-b71c-9e57e38f2bdb	Annotation	cett	Left: cett	drt	Polygon	5351.6	6464.2	14.2994	442.1744	232.9594	932.0	0.0	792.0	69	4	50	15	21014.2	541.73
mouse0_036.ome.tiff	8295f7e6-4e03-4a9a-ac00-39cb8860c581	Annotation	ml	Left: ml	cett	Polygon	5351.6	6464.2	3.4186	0.0	0.0	697.0	0.0	932.0	69	4	50	15	21014.2	541.73
mouse0_036.ome.tiff	d2995e1f-165f-45f2-b1e0-487ec4ebb51b	Annotation	VIIn	Left: VIIn	cm	Polygon	4720.7	5400.5	14.7696	8.6129	0.0	798.0	0.0	967.0	420	95	315	10	32013.7	759.52
mouse0_036.ome.tiff	a21e115f-39ec-44db-a649-7f61586b91e0	Annotation	VIIIn	Left: VIIIn	cm	Geometry	3510.4	5370.6	10.3497	17.6016	0.0	933.0	0.0	967.0	38	1	9	28	13872.7	1087.9
mouse0_036.ome.tiff	9cf693ef-932a-4bc2-9df7-a6eddbabff40	Annotation	vVIIIn	Left: vVIIIn	VIIIn	Geometry	3171.9	5714.3	0.0	41.3049	0.0	413.0	0.0	933.0	0	0	0	0	8552.4	800.58
mouse0_036.ome.tiff	0c771464-fe46-4ca4-b15a-02364b0a9d67	Annotation	cVIIIn	Left: cVIIIn	VIIIn	Polygon	4054.6	4818.3	468.8339	5389.8534	845.187	948.0	0.0	933.0	38	1	9	28	5320.4	287.33
mouse0_036.ome.tiff	0436debc-5e0a-4bed-a48c-b2eae6166bfc	Annotation	das	Left: das	cVIIIn	Polygon	4054.6	4818.3	1280.6555	11069.6816	1408.3457	506.0	0.0	948.0	38	1	9	28	5320.4	287.33
mouse0_036.ome.tiff	1fbccb63-8ae8-4cc2-a426-8b646ad6fc32	Annotation	IIIn	Left: IIIn	cm	Polygon	5352.9	5253.1	0.0	843.5351	169.819	832.0	0.0	967.0	70	2	60	8	14775.6	683.35
mouse0_036.ome.tiff	139077fb-2a6f-4e8a-b684-ed7f60df8bb2	Annotation	mlf	Left: mlf	IIIn	Polygon	5352.9	5253.1	254.28	13253.405	14902.2409	62.0	0.0	832.0	70	2	60	8	14775.6	683.35
mouse0_036.ome.tiff	cf61d4ff-480a-4bc7-b396-952ff417acf7	Annotation	lfbs	Left: lfbs	fiber tracts	Polygon	5224.4	6647.1	25698.0613	211212.1158	35266.4899	983.0	0.0	1009.0	21	0	17	4	68039.6	1136.6
mouse0_036.ome.tiff	31b1ec15-062a-4677-8544-d412a0abdef4	Annotation	cst	Left: cst	lfbs	Polygon	5224.4	6647.1	13.9951	2.1253	8.1203	784.0	0.0	983.0	21	0	17	4	68039.6	1136.6
mouse0_036.ome.tiff	25b3bd06-3ef3-43a5-b946-e514012c9614	Annotation	py	Left: py	cst	Polygon	5224.4	6647.1	1.0952	0.0	0.0	190.0	0.0	784.0	21	0	17	4	68039.6	1136.6
mouse0_036.ome.tiff	711f08fe-0af4-4854-b819-baca065cdbfb	Annotation	eps	Left: eps	fiber tracts	Geometry	4754.7	6070.7	0.0	0.0	0.0	1000.0	0.0	1009.0	795	46	677	72	69321.3	2238.0
mouse0_036.ome.tiff	28ea5420-f12d-4bbd-9513-b4270e9d46db	Annotation	rust	Left: rust	eps	Polygon	3903.6	6536.8	0.0	12.2583	0.0	863.0	0.0	1000.0	117	30	67	20	28632.8	1316.3
mouse0_036.ome.tiff	1fbd0f92-0c3f-4e71-8795-13d2c346ff78	Annotation	tsp	Left: tsp	eps	Polygon	5353.5	5742.7	0.5915	0.0	0.0	877.0	0.0	1000.0	678	16	610	52	40688.5	921.77
mouse0_036.ome.tiff	f40f32a8-77ea-4a42-9f6f-550233c311aa	Annotation	tspc	Left: tspc	tsp	Polygon	5353.5	5742.7	3.8723	15.8541	0.0	1043.0	0.0	877.0	678	16	610	52	40688.5	921.77
