Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Fibers: EGFP area µm^2	Fibers: DsRed area µm^2	ID	Side	Parent ID	Area µm^2	Perimeter µm
animalid1-SC_s48.ome.tiff	d0e2c041-6845-4cff-a4f9-b0dd674c07fe	Annotation	2Ssp	Left: 2Ssp	DH	Geometry	1890.8	606.5	590.085	19.845	2	0	90	18302.4	1581.8
animalid1-SC_s48.ome.tiff	6ef3621f-51ad-4f74-8655-01238dc9f706	Annotation	2Spl	Left: 2Spl	DH	Polygon	1873.4	631.39	494.91	7.4925	3	0	90	16506.9	1484.1
animalid1-SC_s48.ome.tiff	8b0c2681-74d1-457b-8a43-748c8b912c01	Annotation	3Sp	Left: 3Sp	DH	Polygon	1849.2	648.56	826.8075	20.655	4	0	90	38192.9	1367.1
animalid1-SC_s48.ome.tiff	f6360db9-979b-47ed-87b2-a3b2ff1484c2	Annotation	4Sp	Left: 4Sp	DH	Geometry	1760	703.09	676.9575	69.66	5	0	90	48186.4	1476.6
animalid1-SC_s48.ome.tiff	443343e5-f7d8-4165-a0f7-a384f9255c28	Annotation	5SpL	Left: 5SpL	DH	Polygon	1743.3	823.37	309.015	46.7775	8	0	90	46335.3	870.07
animalid1-SC_s48.ome.tiff	9bdf6c6f-20fb-4e9e-a059-64f680d34ee3	Annotation	5SpM	Left: 5SpM	DH	Geometry	1583.9	864.41	246.0375	43.335	9	0	90	11985.3	612.89
animalid1-SC_s48.ome.tiff	2e829333-75fa-442f-b6ab-1f1b0cdffc4f	Annotation	D	Left: D	DH	Polygon	1528.3	844.68	56.4975	10.53	10	0	90	5012.4	286.45
animalid1-SC_s48.ome.tiff	68c11210-222f-46cd-82a6-3751c41de0ff	Annotation	C	Left: C	GM	Polygon	1462	998.85	670.8825	44.55	100	0	71	14233.1	665.88
animalid1-SC_s48.ome.tiff	833a5d26-d5ea-49e5-b506-ce7e2e170e98	Annotation	10Sp	Left: 10Sp	C	Polygon	1462	1042.7	311.445	0.2025	14	0	100	9239.1	467.81
animalid1-SC_s48.ome.tiff	3f4cd8f3-126e-417d-b41c-a39a1ab0c8cd	Annotation	LDCom	Left: LDCom	C	Polygon	1463.2	909.15	358.83	44.3475	15	0	100	4727	281.47
animalid1-SC_s48.ome.tiff	966c71d8-580c-4121-a397-b72f14962613	Annotation	CC	Left: CC	C	Polygon	1436.4	1058.1	0	0	16	0	100	232.52	78.3
animalid1-SC_s48.ome.tiff	fdcba894-ed64-4c7e-9ab3-7f101115f197	Annotation	VH	Left: VH	GM	Polygon	1675.1	1221.5	11336.3555	1028.9025	110	0	71	211465.6	1986.6
animalid1-SC_s48.ome.tiff	0eadfbcd-7d41-48ee-be25-1e0e4d84fecb	Annotation	7Sp	Left: 7Sp	VH	Geometry	1678.4	1088.4	4777.9873	397.5075	18	0	110	78109.7	2037.8
animalid1-SC_s48.ome.tiff	bb368fce-d6a5-4541-bd21-c8f0bbf547d0	Annotation	ICl	Left: ICl	VH	Polygon	1641.2	995.53	597.5775	42.525	20	0	110	16333.2	734.96
animalid1-SC_s48.ome.tiff	3250ebff-c28d-4661-b01a-c81df34bbb08	Annotation	IML	Left: IML	VH	Polygon	1837.3	1018.4	52.245	53.2575	21	0	110	9268.3	450.81
animalid1-SC_s48.ome.tiff	3bdc45f8-d7c7-4a9e-8d9e-fb4e562423ca	Annotation	IMM	Left: IMM	VH	Polygon	1500.5	1081.8	32.4	15.5925	22	0	110	1986.4	183.9
animalid1-SC_s48.ome.tiff	9e952666-8a3a-4648-98c7-07ecc09143b9	Annotation	IMM7	Left: IMM7	IMM	Polygon	1506.9	1087.9	30.1725	15.5925	227	0	22	1256.3	146.4
animalid1-SC_s48.ome.tiff	3f1bb719-d617-4d63-869f-939658334754	Annotation	IMM10	Left: IMM10	IMM	Polygon	1489.4	1071.3	2.2275	0	228	0	22	730.1	127.73
animalid1-SC_s48.ome.tiff	dff75b7f-1664-420e-bf42-d75521e534d0	Annotation	8Sp	Left: 8Sp	VH	Geometry	1663.9	1316.4	4644.9448	356.1975	26	0	110	72298.5	1501.6
animalid1-SC_s48.ome.tiff	02a4dd04-2191-4302-8e74-e9ff3025048d	Annotation	MN	Left: MN	VH	Geometry	1673.5	1501.7	1227.15	163.8225	120	0	110	33423.8	1246.3
animalid1-SC_s48.ome.tiff	f39dd2a8-e8f7-4aba-b9a9-10bdb2463b71	Annotation	Ax9	Left: Ax9	MN	Polygon	1573.1	1490.5	319.3425	3.8475	29	0	120	4247.5	336.9
animalid1-SC_s48.ome.tiff	b9b72fbc-12b8-4641-a01b-30fcc4c1f83f	Annotation	ThAb9	Left: ThAb9	MN	Geometry	1688.1	1503.4	907.8075	159.975	57	0	120	29176.3	909.39
animalid1-SC_s49.ome.tiff	e4afef71-6ea1-4982-842e-8f31697102ad	Annotation	Root		Root object (Image)	Polygon	1260.3	1078.9	54251.168	3483.2024				2033000.9	5267.7
animalid1-SC_s49.ome.tiff	55adfe1d-6135-4e04-80dc-b328cc077293	Annotation	root	Right: root	Root	Polygon	922.21	1064.8	22929.6816	1288.71	250	0		1053423.6	4139.5
animalid1-SC_s49.ome.tiff	4b938231-d458-4460-a95b-8c8b6c8747b3	Annotation	WM	Right: WM	root	Geometry	871.9	1203.1	14651.4824	686.6775	130	0	250	606254.5	6911.2
animalid1-SC_s49.ome.tiff	cbd5c92b-7502-4c5e-81cc-477bddf910f6	Annotation	vf	Right: vf	WM	Polygon	1052.4	1577	4431.7124	248.265	70	0	130	204144.6	2323
animalid1-SC_s49.ome.tiff	c48b8a2b-7121-431a-aa41-b106ec6262b0	Annotation	df	Right: df	WM	Polygon	1236.6	527.73	1607.6475	51.435	74	0	130	69433.4	1277.6
animalid1-SC_s49.ome.tiff	0555b3a3-500f-4b60-8c29-2875ec98c6e2	Annotation	psdc	Right: psdc	df	Polygon	1248	480.29	309.42	0	64	0	74	11017.2	755.76
animalid1-SC_s49.ome.tiff	0a4322c7-791e-402d-a4e6-f44d08ec7a35	Annotation	dcs	Right: dcs	df	Polygon	1246.2	697.7	110.16	15.9975	62	0	74	17428.3	533.89
animalid1-SC_s49.ome.tiff	ce9fd060-bd96-47c0-abd1-97118b7eb128	Annotation	gr	Right: gr	df	Geometry	1229.2	468.15	1194.1425	35.4375	63	0	74	41115.7	1524
animalid1-SC_s49.ome.tiff	d60d6d38-1dc9-4e22-bc5a-83f39d5eeca0	Annotation	lfc	Right: lfc	WM	Geometry	684.6	1114.7	8607.0596	387.3825	75	0	130	332267.1	4044.7
animalid1-SC_s49.ome.tiff	23f73502-4b29-41bc-ba05-797a005fa81d	Annotation	lf	Right: lf	lfc	Polygon	671.51	1211.6	6702.5474	315.6975	65	0	75	269096.7	2259.4
animalid1-SC_s49.ome.tiff	f935ed13-2be5-4e1a-a932-9f676299364e	Annotation	dl	Right: dl	lfc	Geometry	886.59	442.54	579.96	12.3525	66	0	75	16192.4	1706.8
animalid1-SC_s49.ome.tiff	1cbdcc33-6905-4cd2-bc10-91119e0326c5	Annotation	LSp	Right: LSp	lfc	Polygon	744.84	751.95	689.1075	45.1575	68	0	75	29474.8	874.59
animalid1-SC_s49.ome.tiff	e29cbf6d-1dfe-488a-b99b-54c3ac609412	Annotation	rs	Right: rs	lfc	Polygon	597.47	858.05	635.445	14.175	69	0	75	17503.2	536.64
animalid1-SC_s49.ome.tiff	609afed8-18ef-48b4-a604-b660c7184c55	Annotation	GM	Right: GM	root	Polygon	990.18	877.39	8288.9326	601.83	71	0	250	447600	3414.1
animalid1-SC_s49.ome.tiff	f24c1cf9-1795-4175-bc80-f023bfefa4ad	Annotation	DH	Right: DH	GM	Polygon	944.54	598.77	4340.79	167.8725	90	0	71	212777.8	2181.2
animalid1-SC_s49.ome.tiff	a73dc067-7aa4-4ad3-a58c-929bfe6c46f6	Annotation	1Sp	Right: 1Sp	DH	Geometry	814.62	472.73	371.385	4.05	1	0	90	14360.1	1745.7
animalid1-SC_s49.ome.tiff	00627740-f5bb-49d6-9d7b-dea1c084ecf1	Annotation	2Ssp	Right: 2Ssp	DH	Geometry	846.82	474.93	757.1475	13.77	2	0	90	19788.2	1660.2
animalid1-SC_s49.ome.tiff	a03f5b46-6bb6-45bd-a7c8-33a22de53bd5	Annotation	2Spl	Right: 2Spl	DH	Polygon	863.44	502.69	629.37	8.91	3	0	90	17906.5	1554.2
animalid1-SC_s49.ome.tiff	24448188-446e-4f3d-8c98-689907a9ae5d	Annotation	3Sp	Right: 3Sp	DH	Polygon	886.8	522.12	903.96	20.25	4	0	90	41457.5	1429.3
animalid1-SC_s49.ome.tiff	02dc12bf-410e-450c-91d0-85e97e543081	Annotation	4Sp	Right: 4Sp	DH	Geometry	976.87	594.47	623.295	31.3875	5	0	90	52624.9	1590.9
animalid1-SC_s49.ome.tiff	71c8828e-277a-4516-a370-4fb14ccb04aa	Annotation	5SpL	Right: 5SpL	DH	Polygon	986.59	719.25	808.5825	26.9325	8	0	90	48757.9	891.32
animalid1-SC_s49.ome.tiff	6a7e3f65-2548-4cc7-918c-a5d128c6b947	Annotation	5SpM	Right: 5SpM	DH	Geometry	1142.3	794.87	189.3375	15.5925	9	0	90	12579	630.24
animalid1-SC_s49.ome.tiff	ee549b25-e951-4866-9147-a513b085627b	Annotation	D	Right: D	DH	Polygon	1198.7	786.46	51.435	46.3725	10	0	90	5312	303.45
animalid1-SC_s49.ome.tiff	e2bf9dc2-4a71-478f-9306-75beca9a1509	Annotation	C	Right: C	GM	Polygon	1258.3	955.49	260.6175	23.49	100	0	71	18544.6	706.71
animalid1-SC_s49.ome.tiff	4f9204a3-a19c-4ec6-899b-9b187f275262	Annotation	10Sp	Right: 10Sp	C	Polygon	1252.4	1002.6	222.345	12.96	14	0	100	11200	533.08
animalid1-SC_s49.ome.tiff	4d09430d-744b-46d8-9179-a3e2ba551e8b	Annotation	LDCom	Right: LDCom	C	Polygon	1265.6	866.62	36.45	7.29	15	0	100	6585.1	322.37
animalid1-SC_s49.ome.tiff	082b1683-d7c0-42b8-9918-167cd5ef0dce	Annotation	CC	Right: CC	C	Polygon	1277.5	1026.2	2.2275	2.835	16	0	100	769.12	108.75
animalid1-SC_s49.ome.tiff	d304bb25-c0e0-4c54-a0f6-9e9631779ae0	Annotation	VH	Right: VH	GM	Polygon	1011.8	1144.6	3688.9424	411.075	110	0	71	216273.3	2008.5
animalid1-SC_s49.ome.tiff	dad3dd7c-1cc6-439b-808c-b2687963a736	Annotation	7Sp	Right: 7Sp	VH	Geometry	1030.3	1004.9	1372.545	227.4075	18	0	110	77949.8	2030.2
animalid1-SC_s49.ome.tiff	de3cae43-0ba3-4d26-933d-c36f2adff18d	Annotation	ICl	Right: ICl	VH	Polygon	1077.2	919.17	137.0925	0	20	0	110	16487.9	725.03
animalid1-SC_s49.ome.tiff	9e14d264-d518-4f5b-b4e6-41eec320fd82	Annotation	IML	Right: IML	VH	Polygon	883.62	906	112.185	22.275	21	0	110	9372.4	457.26
animalid1-SC_s49.ome.tiff	da62db03-b891-4b03-bae6-cd44968e084b	Annotation	IMM	Right: IMM	VH	Polygon	1204.5	1037.3	32.805	0	22	0	110	1936.8	181.75
animalid1-SC_s49.ome.tiff	cbad3175-000a-46d6-940a-65adfed39658	Annotation	IMM7	Right: IMM7	IMM	Polygon	1197.6	1042	26.1225	0	227	0	22	1222.4	145.12
animalid1-SC_s49.ome.tiff	bf4810b7-f82c-43bf-a3c7-7f465be8fc2e	Annotation	IMM10	Right: IMM10	IMM	Polygon	1216.3	1029.1	6.6825	0	228	0	22	714.4	127.54
animalid1-SC_s49.ome.tiff	333a9469-9b8b-4b66-a5ed-c517f184fb3e	Annotation	8Sp	Right: 8Sp	VH	Geometry	1012.3	1237.3	1687.0275	124.9425	26	0	110	73372.5	1515.1
animalid1-SC_s49.ome.tiff	0cd7ecc9-1376-4f7d-ada6-95dc2c089769	Annotation	MN	Right: MN	VH	Geometry	965.25	1420.2	341.6175	36.45	120	0	110	37103.9	1284.7
animalid1-SC_s49.ome.tiff	e07b3313-90ad-445d-ad2e-23382eee841c	Annotation	Ax9	Right: Ax9	MN	Polygon	1074.4	1421.1	33.4125	14.175	29	0	120	4621.4	349.96
animalid1-SC_s49.ome.tiff	702dd541-a0ec-4569-ad9a-d5502ab77f09	Annotation	ThAb9	Right: ThAb9	MN	Geometry	949.71	1420.1	308.205	22.275	57	0	120	32482.5	934.77
animalid1-SC_s49.ome.tiff	8178b443-b8ee-4dfa-9684-558fe70cb96c	Annotation	root	Left: root	Root	Polygon	1623.8	1094	31322.9023	2194.4924	250	0		979701.5	4063
animalid1-SC_s49.ome.tiff	d480b582-9452-4350-88c4-38846d9e21de	Annotation	WM	Left: WM	root	Geometry	1655.3	1233.1	18114.0293	1286.28	130	0	250	556550.9	6741.3
animalid1-SC_s49.ome.tiff	37ff885a-4880-4e35-b262-54b7c78a3720	Annotation	vf	Left: vf	WM	Polygon	1429.1	1597.2	6194.6777	432.945	70	0	130	183663.1	2227.4
animalid1-SC_s49.ome.tiff	22bdea65-0287-4daa-9537-e98ea607cc9e	Annotation	df	Left: df	WM	Polygon	1387.2	535.84	1631.745	24.0975	74	0	130	62055.3	1236.6
animalid1-SC_s49.ome.tiff	10064fb5-9867-4a3b-af6d-afbe503e30d2	Annotation	psdc	Left: psdc	df	Polygon	1381	473.57	301.725	7.29	64	0	74	9738.7	704.61
animalid1-SC_s49.ome.tiff	4eb7ea9d-5a71-448a-89e1-e4aaaae73641	Annotation	dcs	Left: dcs	df	Polygon	1358.4	702.87	62.5725	0.405	62	0	74	15091.3	497.37
animalid1-SC_s49.ome.tiff	35ba50ec-a9db-40f9-8bee-4f2c53db93f1	Annotation	gr	Left: gr	df	Geometry	1400.3	484.12	1263.1949	16.4025	63	0	74	37097.5	1467.1
animalid1-SC_s49.ome.tiff	a9036fcc-7c6f-4c6e-8602-6883e6e9ddf7	Annotation	lfc	Left: lfc	WM	Geometry	1842	1157.2	10303.2002	829.6425	75	0	130	311242.1	3959.9
animalid1-SC_s49.ome.tiff	f22cc9b5-0706-47df-ba72-e6d9085728d2	Annotation	lf	Left: lf	lfc	Polygon	1841.5	1248.6	8779.793	712.8	65	0	75	254564.3	2236.7
animalid1-SC_s49.ome.tiff	ebb440a7-c1c5-40d1-ad05-23fc9d7a23d7	Annotation	dl	Left: dl	lfc	Geometry	1730.3	495.09	707.7375	44.145	66	0	75	15701.7	1675.1
animalid1-SC_s49.ome.tiff	35d00455-6fd7-47a0-adaf-4cab4bea03ef	Annotation	LSp	Left: LSp	lfc	Polygon	1839.5	806.62	452.9925	49.41	68	0	75	25863.1	843.03
animalid1-SC_s49.ome.tiff	1840253d-2cb6-4494-9d1a-96d2acb95977	Annotation	rs	Left: rs	lfc	Polygon	1970.8	905.28	362.6775	23.2875	69	0	75	15113	495.78
animalid1-SC_s49.ome.tiff	6e44d4be-6a29-444b-85ef-f7058353bf85	Annotation	GM	Left: GM	root	Polygon	1582.3	910.69	13176.8779	907.4025	71	0	250	422719.7	3319.8
animalid1-SC_s49.ome.tiff	5a1644d5-559c-42e5-859e-3401d17c40c9	Annotation	DH	Left: DH	GM	Polygon	1658.9	647.7	4560.2998	155.7225	90	0	71	202042.1	2107.9
animalid1-SC_s49.ome.tiff	a58f0773-b22c-4e81-bd1c-7ed35f48e7fd	Annotation	1Sp	Left: 1Sp	DH	Geometry	1800.6	539.36	559.9125	2.2275	1	0	90	13461.3	1696.9
animalid1-SC_s49.ome.tiff	8e2741d7-32a5-4107-b799-8797cab8f73a	Annotation	2Ssp	Left: 2Ssp	DH	Geometry	1767	538.57	1120.23	7.695	2	0	90	18722.4	1609.9
animalid1-SC_s49.ome.tiff	f161efe4-bbf0-441f-bb9b-030c389663a8	Annotation	2Spl	Left: 2Spl	DH	Polygon	1747.5	562.59	551.0025	0.6075	3	0	90	16894.6	1512.1
animalid1-SC_s49.ome.tiff	a91c7b71-cd6c-4411-ba30-736c5c2a0fb3	Annotation	3Sp	Left: 3Sp	DH	Polygon	1723.8	581.41	980.7075	18.4275	4	0	90	39185.8	1395.7
animalid1-SC_s49.ome.tiff	e48b8711-8ab8-4f5b-bb77-3dce43381b0d	Annotation	4Sp	Left: 4Sp	DH	Geometry	1630.1	639.77	640.1025	38.2725	5	0	90	49891.6	1527.1
animalid1-SC_s49.ome.tiff	82c716bd-61d9-4317-bb5f-c1dbfae99959	Annotation	5SpL	Left: 5SpL	DH	Polygon	1605.3	757.04	473.445	76.545	8	0	90	46250.7	866.78
animalid1-SC_s49.ome.tiff	20aa7ffe-fc07-40ef-93c8-27b8350ba78c	Annotation	5SpM	Left: 5SpM	DH	Geometry	1442.9	812.56	126.765	11.9475	9	0	90	12354.9	624.02
animalid1-SC_s49.ome.tiff	775bbf5c-5eae-4f76-b215-90aedba56fa8	Annotation	D	Left: D	DH	Polygon	1388.1	797.63	111.5775	0	10	0	90	5273.1	298.84
animalid1-SC_s49.ome.tiff	362a3b0a-ce8a-4e72-9376-1020e513fb7b	Annotation	C	Left: C	GM	Polygon	1318.6	959.56	376.65	11.1375	100	0	71	14329.9	674.82
animalid1-SC_s49.ome.tiff	8b652a5e-f096-4237-b036-12d18d24ae0a	Annotation	10Sp	Left: 10Sp	C	Polygon	1317.5	1006.6	223.56	2.2275	14	0	100	9099.7	465.27
animalid1-SC_s49.ome.tiff	67949608-c508-4e5f-b99b-27ec6169da9d	Annotation	LDCom	Left: LDCom	C	Polygon	1321.5	869.68	150.8625	8.91	15	0	100	4940.9	291.66
animalid1-SC_s49.ome.tiff	9ed582e1-dd2d-4860-bbbf-e1da75c52f6d	Annotation	CC	Left: CC	C	Polygon	1292	1025.8	0	0	16	0	100	233.22	78.24
animalid1-SC_s49.ome.tiff	0e50ee51-897e-4880-affc-89479e550487	Annotation	VH	Left: VH	GM	Polygon	1525.3	1164.5	8239.5225	740.5425	110	0	71	206351.8	1979
animalid1-SC_s49.ome.tiff	ecee5889-9267-4613-8d28-5d7543cf79fd	Annotation	7Sp	Left: 7Sp	VH	Geometry	1526.4	1025.1	3477.3301	270.7425	18	0	110	74448.2	1989.8
animalid1-SC_s49.ome.tiff	df761a0e-9606-4de3-9a1d-f0703ab5fe73	Annotation	ICl	Left: ICl	VH	Polygon	1492	939.24	437.1975	66.2175	20	0	110	15873.9	715.59
animalid1-SC_s49.ome.tiff	0200af3c-50f2-4362-a1ef-4267951d266c	Annotation	IML	Left: IML	VH	Polygon	1684.7	940	376.0425	23.085	21	0	110	8512	427.48
animalid1-SC_s49.ome.tiff	a27eb5af-1dbd-4d5b-b704-31e84c14dd66	Annotation	IMM	Left: IMM	VH	Polygon	1354.5	1044.2	27.7425	0	22	0	110	1914.4	180.81
animalid1-SC_s49.ome.tiff	51e605d0-3d35-4ef6-b9d1-62dddc481f71	Annotation	IMM7	Left: IMM7	IMM	Polygon	1360.8	1049.6	9.5175	0	227	0	22	1206.9	144.54
animalid1-SC_s49.ome.tiff	9be66c8c-e147-42a8-a51e-3326169c6692	Annotation	IMM10	Left: IMM10	IMM	Polygon	1343.9	1035.1	18.225	0	228	0	22	707.49	127.08
animalid1-SC_s49.ome.tiff	0dafc99b-5cc4-4d3f-8bf2-d82e5205a279	Annotation	8Sp	Left: 8Sp	VH	Geometry	1514.1	1255	3287.9924	231.66	26	0	110	70297.6	1494.6
animalid1-SC_s49.ome.tiff	dc72cbd3-54a3-4a3d-b2e1-af3b762def7e	Annotation	MN	Left: MN	VH	Geometry	1530.9	1440.5	632.4075	148.8375	120	0	110	35258.2	1279.2
animalid1-SC_s49.ome.tiff	67b62d46-2825-49bc-9b98-49629dd8e966	Annotation	Ax9	Left: Ax9	MN	Polygon	1428.6	1435.4	142.56	8.91	29	0	120	4424.1	341.3
animalid1-SC_s49.ome.tiff	cca9691f-b545-48d4-b878-449aade4b153	Annotation	ThAb9	Left: ThAb9	MN	Geometry	1545.5	1441.3	489.8475	139.9275	57	0	120	30834.1	937.85
animalid1-SC_s50.ome.tiff	07bb0479-56e2-4899-89e3-3f2c8898e665	Annotation	Root		Root object (Image)	Geometry	1401.6	1049.5	55760.6016	2444.7825				2040466	8109.3
animalid1-SC_s50.ome.tiff	a529f6c3-8f5f-449d-b298-8c99fba5bacd	Annotation	root	Right: root	Root	Polygon	1049.2	1040	21364.3574	975.4425	250	0		1055062.5	4055
animalid1-SC_s50.ome.tiff	1f3f7ff5-f6b1-400a-a1d6-4356117f727a	Annotation	WM	Right: WM	root	Geometry	996.09	1165.2	12813.3896	546.9525	130	0	250	581534.6	6795.7
animalid1-SC_s50.ome.tiff	a119848b-cb87-4d96-97ab-0b2202e3f3db	Annotation	vf	Right: vf	WM	Polygon	1213	1528.6	3786.345	112.59	70	0	130	191032	2199.1
animalid1-SC_s50.ome.tiff	655e0d12-dde5-45de-905b-30d6d8aaadf5	Annotation	df	Right: df	WM	Polygon	1356.1	533.43	1915.0425	74.3175	74	0	130	73313.8	1308.7
animalid1-SC_s50.ome.tiff	d13ffb03-3a29-4f95-a1f4-2cb7677d47d2	Annotation	psdc	Right: psdc	df	Polygon	1366.9	481.83	311.445	12.3525	64	0	74	11407.4	780
animalid1-SC_s50.ome.tiff	7642d9eb-504a-49eb-b780-40159ab609aa	Annotation	dcs	Right: dcs	df	Polygon	1373.9	703.06	143.1675	0.6075	62	0	74	19519.7	564.09
animalid1-SC_s50.ome.tiff	66f3d78a-1a64-4884-a641-f61e7f5cce08	Annotation	gr	Right: gr	df	Geometry	1345	468.34	1467.5175	61.7625	63	0	74	42339.4	1562
animalid1-SC_s50.ome.tiff	783f5d01-9463-4b35-82aa-3111cbf4a32a	Annotation	lfc	Right: lfc	WM	Geometry	782.17	1092.5	7107.1426	360.2475	75	0	130	317138.4	3969.5
animalid1-SC_s50.ome.tiff	b8977296-1e25-4e26-b75f-11c78c6e69b8	Annotation	lf	Right: lf	lfc	Polygon	768.3	1184.5	5676.48	320.76	65	0	75	257454.7	2224.6
animalid1-SC_s50.ome.tiff	8c8873fa-6ec6-4be1-be52-866096b63099	Annotation	dl	Right: dl	lfc	Geometry	1009.2	442.48	674.73	4.86	66	0	75	15299.8	1660.7
animalid1-SC_s50.ome.tiff	ada7892a-51e3-4792-86d5-4b6287596096	Annotation	LSp	Right: LSp	lfc	Polygon	842.62	749.44	367.1325	16.605	68	0	75	28405.6	871.96
animalid1-SC_s50.ome.tiff	920b1d22-9125-4198-bd8d-901a13227f84	Annotation	rs	Right: rs	lfc	Polygon	680.72	841.71	388.8	18.0225	69	0	75	15978.2	518.24
animalid1-SC_s50.ome.tiff	38134f2d-68f1-4116-8df3-efb60b1a78dd	Annotation	GM	Right: GM	root	Polygon	1114.6	885.61	8547.3223	427.68	71	0	250	473569.4	3384.3
animalid1-SC_s50.ome.tiff	9fb429bd-00fe-4b46-9e10-0c22b045df50	Annotation	DH	Right: DH	GM	Polygon	1070.4	609.9	3918.5774	184.68	90	0	71	215315	2234.2
animalid1-SC_s50.ome.tiff	46d52a6d-b87a-4da0-bf6d-1a8d71396de0	Annotation	1Sp	Right: 1Sp	DH	Geometry	940.22	476.01	592.7175	77.1525	1	0	90	13759	1691.6
animalid1-SC_s50.ome.tiff	701c3f4f-dd43-40c4-a2c6-a3e0ab565bba	Annotation	2Ssp	Right: 2Ssp	DH	Geometry	973.73	478.59	641.7225	7.29	2	0	90	19023.1	1612.8
animalid1-SC_s50.ome.tiff	0c133da5-2db2-4b5d-9c4b-2509e954f504	Annotation	2Spl	Right: 2Spl	DH	Polygon	988.85	505.87	345.2625	5.0625	3	0	90	17222.2	1511
animalid1-SC_s50.ome.tiff	fad9d214-3361-44f4-8986-126b263d2e1d	Annotation	3Sp	Right: 3Sp	DH	Polygon	1012.1	526.13	813.4425	40.2975	4	0	90	40111.7	1399.9
animalid1-SC_s50.ome.tiff	c50b1c4a-46ab-42e0-ac7c-57ddea826716	Annotation	4Sp	Right: 4Sp	DH	Geometry	1102.5	601.83	777.3975	18.225	5	0	90	53086	1626.7
animalid1-SC_s50.ome.tiff	e5588d34-be46-4328-bbf8-50d5e0db98f5	Annotation	5SpL	Right: 5SpL	DH	Polygon	1095	725.73	531.36	25.7175	8	0	90	51592	918.28
animalid1-SC_s50.ome.tiff	ff851acb-0fe1-4f31-87fe-05f314e076d9	Annotation	5SpM	Right: 5SpM	DH	Geometry	1262	803.02	204.525	9.1125	9	0	90	14412.1	677.69
animalid1-SC_s50.ome.tiff	b83a74e8-410c-4b8f-8759-58d683c6fdf9	Annotation	D	Right: D	DH	Polygon	1325.1	794.18	15.5925	1.8225	10	0	90	6117.6	325.53
animalid1-SC_s50.ome.tiff	38f8c5ff-e89a-47ba-97c4-60dc65056ebb	Annotation	C	Right: C	GM	Polygon	1403.4	963.9	376.65	27.945	100	0	71	21761.1	736.57
animalid1-SC_s50.ome.tiff	2bbf0c2e-d7de-4415-a422-8f8ec6b27720	Annotation	10Sp	Right: 10Sp	C	Polygon	1399.7	1011	302.13	20.4525	14	0	100	13117.1	564.58
animalid1-SC_s50.ome.tiff	81beaf30-aac3-41a7-82c8-09a1151755f3	Annotation	LDCom	Right: LDCom	C	Polygon	1406.1	874.86	58.1175	7.4925	15	0	100	7670	344.17
animalid1-SC_s50.ome.tiff	139d311b-3cf2-406f-b2e8-5ca0bf3d36f3	Annotation	CC	Right: CC	C	Polygon	1431.2	1034.9	4.86	0	16	0	100	889.65	115.15
animalid1-SC_s50.ome.tiff	cca890c8-38f5-4b22-85f5-26bdc76cd236	Annotation	VH	Right: VH	GM	Polygon	1128.1	1129.2	4256.3477	215.2575	110	0	71	236567.6	2023.7
animalid1-SC_s50.ome.tiff	c24359dd-ef47-40e7-a0b4-a7a8d7abc161	Annotation	7Sp	Right: 7Sp	VH	Geometry	1139.5	1006	1549.9351	61.965	18	0	110	89075.4	2246.9
animalid1-SC_s50.ome.tiff	a362ced0-f468-439c-9eae-edd8144c4c92	Annotation	ICl	Right: ICl	VH	Polygon	1190.1	925.1	327.4425	19.845	20	0	110	19153	831.97
animalid1-SC_s50.ome.tiff	8445f046-e380-4d2a-9f8f-73ceaa45e213	Annotation	IML	Right: IML	VH	Polygon	965.6	903.74	285.12	0	21	0	110	9864	456.35
animalid1-SC_s50.ome.tiff	09da1b97-ddd6-4ff9-a528-ef8259496e8c	Annotation	IMM	Right: IMM	VH	Polygon	1345	1045.4	93.96	0.2025	22	0	110	2298.6	195.22
animalid1-SC_s50.ome.tiff	9a4749c1-b247-4ee9-806f-96e95aff6f29	Annotation	IMM7	Right: IMM7	IMM	Polygon	1337	1049.9	69.66	0	227	0	22	1452.1	154.73
animalid1-SC_s50.ome.tiff	99cf893d-bc1e-4cdf-9596-8ffd3a8cf68d	Annotation	IMM10	Right: IMM10	IMM	Polygon	1358.8	1037.6	24.3	0.2025	228	0	22	846.48	131.23
animalid1-SC_s50.ome.tiff	7f5e3404-f945-4e0e-ba62-d12beaa7b651	Annotation	8Sp	Right: 8Sp	VH	Geometry	1129.4	1224.7	1572.8175	91.935	26	0	110	79585.4	1545.5
animalid1-SC_s50.ome.tiff	058859f9-74b7-4064-92cd-9da18b6d4be7	Annotation	MN	Right: MN	VH	Geometry	1095	1394.4	427.0725	41.31	120	0	110	36540.9	1270.4
animalid1-SC_s50.ome.tiff	b1f1178b-3add-4d6e-b97b-809e52ed5ef4	Annotation	Ax9	Right: Ax9	MN	Polygon	1213.3	1401	37.26	25.7175	29	0	120	4616.1	326.49
animalid1-SC_s50.ome.tiff	bfe662ed-a045-4c2f-8332-8989400de569	Annotation	ThAb9	Right: ThAb9	MN	Geometry	1077.9	1393.4	389.8125	15.5925	57	0	120	31924.8	943.93
