Image	Object ID	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z
animalid0_036.ome.tiff	263acf1b-bfb0-4795-a724-a5ce48d7d39f	Detection		Cells: marker-	NI	Polygon	10.3715	4.7739	5.6159
animalid0_036.ome.tiff	cf718387-51b1-4da3-878b-f47978282176	Detection		Cells: marker-	NI	Polygon	10.3908	4.7245	5.3607
animalid0_036.ome.tiff	5f369e08-c4ef-4493-9d9e-5cecc470986d	Detection		Cells: marker-	NI	Polygon	10.3889	4.7306	5.255
animalid0_036.ome.tiff	e3ba8ae7-1497-4b62-b72f-95899f3f1ee5	Detection		Cells: marker-	NI	Polygon	10.394	4.7137	5.6069
animalid0_036.ome.tiff	519b8b20-6210-44eb-82ea-8b92f582dc71	Detection		Cells: marker-	NI	Polygon	10.3905	4.7257	5.3334
animalid0_036.ome.tiff	918ee0ec-e5be-4479-a32d-b4b3ece6a8d8	Detection		Cells: marker-	NI	Polygon	10.3708	4.7777	5.4068
animalid0_036.ome.tiff	206f94d3-dc6e-4fac-bc86-8292701509eb	Detection		Cells: marker-	NI	Polygon	10.3972	4.7055	5.5899
animalid0_036.ome.tiff	a9f32ae2-6c59-4843-ad90-569bd4f4fc55	Detection		Cells: marker-	NI	Polygon	10.3658	4.7905	5.4716
animalid0_036.ome.tiff	dcda8326-dceb-426e-b0de-2c329ea52b9a	Detection		Cells: marker-	RPO	Polygon	10.2227	5.1715	5.6633
animalid0_036.ome.tiff	c880435f-30c1-48a0-ab88-98ddd0a9b32a	Detection		Cells: marker-	RPO	Polygon	10.3075	4.9457	5.5503
animalid0_036.ome.tiff	8adb06c4-feb7-4b38-991f-be2fc2561474	Detection		Cells: marker-	RPO	Polygon	10.2463	5.1081	5.6845
animalid0_036.ome.tiff	ce594fce-91e5-4de7-882b-56eb8dd34f61	Detection		Cells: marker-	RPO	Polygon	10.317	4.92	5.5846
animalid0_036.ome.tiff	59ce9592-a4e2-4ded-b135-345afb3fb347	Detection		Cells: marker-	RPO	Polygon	10.2358	5.1363	5.678
animalid0_036.ome.tiff	84a58c8b-15b2-40d8-83e0-cf38dd4239c4	Detection		Cells: marker-	RPO	Polygon	10.2152	5.1925	5.5549
animalid0_036.ome.tiff	39dd127f-efb5-4d78-871c-0f4e306997cd	Detection		Cells: marker-	RPO	Polygon	10.2511	5.0965	5.566
animalid0_036.ome.tiff	d2b19b66-d22e-4605-9cdd-0a50d672f680	Detection		Cells: marker-	PSV	Polygon	9.8619	6.1556	3.6135
animalid0_036.ome.tiff	6f9b68b1-8db1-44af-b502-6026625eac59	Detection		Cells: marker-	PSV	Polygon	10.0593	5.6278	3.5799
animalid0_036.ome.tiff	23c510fb-2540-4563-8924-d960e4706700	Detection		Cells: marker-	PSV	Polygon	9.8678	6.1382	3.7698
animalid0_036.ome.tiff	952819c0-7f8c-483f-b19d-903f7b772644	Detection		Cells: marker-	PSV	Polygon	10.2942	5.0019	3.317
animalid0_036.ome.tiff	96683641-9292-4690-8430-2dcf27494927	Detection		Cells: marker-	PSV	Polygon	9.895	6.0676	3.5607
animalid0_036.ome.tiff	1efa242b-76db-47ce-9459-22cad297c4d8	Detection		Cells: marker-	PSV	Polygon	10.0451	5.6656	3.6051
animalid0_036.ome.tiff	32275817-044e-4da5-9b24-e0a8469f65d2	Detection		Cells: marker-	PSV	Polygon	9.9003	6.0523	3.6839
animalid0_036.ome.tiff	b931cc6e-3bb0-4bfd-8e8d-1fbea51cd31f	Detection		Cells: marker-	PSV	Polygon	10.1064	5.5019	3.5725
animalid0_036.ome.tiff	cc8f1edb-fae6-43a0-a8f0-7581bbd58c1e	Detection		Cells: marker-	PSV	Polygon	10.0078	5.7666	3.4788
animalid0_036.ome.tiff	7d077b99-50e9-4c4b-9a3f-0b89ab540aed	Detection		Cells: marker-	PSV	Polygon	9.9934	5.8048	3.5058
animalid0_036.ome.tiff	3848704a-f79b-4027-8d18-1cc54e5eee44	Detection		Cells: marker-	PSV	Polygon	10.1495	5.3863	3.6198
animalid0_036.ome.tiff	028b7696-f5a0-4319-bfb4-2b9a94571a9b	Detection		Cells: marker-	PSV	Polygon	10.118	5.4697	3.7045
animalid0_036.ome.tiff	c657b2a8-6b53-419f-a568-527e48716dbd	Detection		Cells: marker-	PSV	Polygon	10.1644	5.3475	3.5111
animalid0_036.ome.tiff	0d4aadc0-41d6-4208-b365-59238e70e64d	Detection		Cells: marker-	PSV	Polygon	10.0695	5.6003	3.6157
animalid0_036.ome.tiff	773914af-ef0c-40f2-a08b-eb5f30b70d69	Detection		Cells: marker-	PSV	Polygon	10.0071	5.7666	3.682
animalid0_036.ome.tiff	b34a19f2-681d-4557-b05a-9261f539b35a	Detection		Cells: marker-	PSV	Polygon	10.269	5.0687	3.391
animalid0_036.ome.tiff	fe06d3aa-7082-4d7b-875f-7dbdfec6c926	Detection		Cells: marker-	PSV	Polygon	10.1579	5.3648	3.5111
animalid0_036.ome.tiff	f17b3c45-c473-47d5-99a5-7a3647c28fc7	Detection		Cells: marker-	PSV	Polygon	10.1482	5.3906	3.5321
animalid0_036.ome.tiff	28435773-c2c9-4ed5-91c4-9e2e53963665	Detection		Cells: marker-	PSV	Polygon	10.0735	5.5902	3.5439
animalid0_036.ome.tiff	61f1820b-a483-49ef-9639-8acd2429f9a1	Detection		Cells: marker-	PSV	Polygon	10.1699	5.3331	3.4768
animalid0_036.ome.tiff	f7eff045-5291-444c-9d14-70c50b23f245	Detection		Cells: marker-	PSV	Polygon	10.0017	5.7809	3.6809
animalid0_036.ome.tiff	801d65dd-6db5-464a-90ed-71fdbaee43cc	Detection		Cells: marker-	PSV	Polygon	10.1106	5.4912	3.5208
animalid0_036.ome.tiff	e8b04e91-e41d-4106-937e-f7ab8c32e7c2	Detection		Cells: marker-	PSV	Polygon	9.9671	5.8736	3.6745
animalid0_036.ome.tiff	14bd9451-40d6-41f1-929b-b684350922d1	Detection		Cells: marker-	PSV	Polygon	10.1671	5.3404	3.4819
animalid0_036.ome.tiff	c7a0c457-4744-4ab2-926c-89125ecdb2c5	Detection		Cells: marker-	PSV	Polygon	10.2038	5.242	3.5115
animalid0_036.ome.tiff	12e1d4d8-08c4-467d-b23b-b78d3d2c5057	Detection		Cells: marker-	PSV	Polygon	10.0863	5.5551	3.6284
animalid0_036.ome.tiff	871a0d58-372b-430c-8617-767a04f88e98	Detection		Cells: marker-	PSV	Polygon	10.1987	5.2558	3.5027
animalid0_036.ome.tiff	e461e8ed-92ee-41ab-879f-76166361d3bb	Detection		Cells: marker-	PSV	Polygon	10.2836	5.029	3.4585
animalid0_036.ome.tiff	1d745a17-bc70-49ed-a4f9-626bbbf508f1	Detection		Cells: marker-	PSV	Polygon	10.2568	5.1008	3.4666
animalid0_036.ome.tiff	ad51d63c-0dc4-45c1-8c94-2083ee1f9e65	Detection		Cells: marker-	PSV	Polygon	9.9916	5.8077	3.7155
animalid0_036.ome.tiff	347fe721-d6b7-4610-b3b7-c7cac4405aec	Detection		Cells: marker-	PSV	Polygon	10.1935	5.2693	3.5378
animalid0_036.ome.tiff	6b4af2fa-bd1c-4f43-ac7a-f2294a0a115a	Detection		Cells: marker-	PSV	Polygon	10.0857	5.5566	3.6563
animalid0_036.ome.tiff	79802286-59a2-4bf4-b069-d7c659a55494	Detection		Cells: marker-	SOCm	Polygon	9.6604	6.6847	4.6524
animalid0_036.ome.tiff	ca184dfc-226c-4f1b-938a-86c2376943c3	Detection		Cells: marker-	SOCm	Polygon	9.7001	6.5801	4.5042
animalid0_036.ome.tiff	00833153-253e-46c9-af71-7d2509eda210	Detection		Cells: marker-	SOCm	Polygon	9.6618	6.6805	4.7146
animalid0_036.ome.tiff	9a4f5547-0d52-42f6-925b-2036395dca9d	Detection		Cells: marker-	SOCm	Polygon	9.695	6.5938	4.4854
animalid0_036.ome.tiff	3b74adee-9874-4bca-95e8-40d0ec9547eb	Detection		Cells: marker-	SOCm	Polygon	9.6632	6.6766	4.7267
animalid0_036.ome.tiff	44791793-2391-490c-8535-1de1034e575d	Detection		Cells: marker-	SOCm	Polygon	9.7036	6.57	4.5738
animalid0_036.ome.tiff	1140e1f3-2c7c-4785-9592-833cddfa786c	Detection		Cells: marker-	SOCm	Polygon	9.6884	6.6102	4.6055
animalid0_036.ome.tiff	9dfff0e2-041b-4eb7-9362-d3f8c8321b75	Detection		Cells: marker-	SOCm	Polygon	9.6728	6.6526	4.5495
animalid0_036.ome.tiff	5d457c84-8c5a-42a8-9d23-bf75ad22e53d	Detection		Cells: marker-	SOCm	Polygon	9.7616	6.4161	4.4455
animalid0_036.ome.tiff	8a01f1db-0026-490b-914e-77af645b62c9	Detection		Cells: marker-	SOCm	Polygon	9.6427	6.7314	4.7287
animalid0_036.ome.tiff	5e257ab8-6e62-4408-a04b-b7540e08667c	Detection		Cells: marker-	SOCm	Polygon	9.6457	6.7242	4.6527
animalid0_036.ome.tiff	6ddcc911-fea6-4bc1-a06b-e0f23045c0fb	Detection		Cells: marker-	SOCm	Polygon	9.6957	6.5895	4.7558
animalid0_036.ome.tiff	de5a6deb-f68f-4624-9624-7efbf84ad87b	Detection		Cells: marker-	SOCm	Polygon	9.6939	6.5962	4.5297
animalid0_036.ome.tiff	7a6bf900-ca77-4505-a66b-6f8f88f5f9e4	Detection		Cells: marker-	SOCm	Polygon	9.7406	6.4724	4.4169
animalid0_036.ome.tiff	c975a764-fcb5-4622-afac-f3a7562f543a	Detection		Cells: marker-	SOCl	Polygon	9.6516	6.7121	4.2442
animalid0_036.ome.tiff	c9296fc4-1fa7-4ada-9786-00d8ca67c4ae	Detection		Cells: marker+	SOCl	Polygon	9.8745	6.1162	4.2226
animalid0_036.ome.tiff	8654b18c-c319-40ec-aa25-6f7d8ddd93e4	Detection		Cells: marker-	POR	Polygon	9.6311	6.7632	4.6475
animalid0_036.ome.tiff	27a6ebc8-370d-4775-a7a7-68ad59fffd02	Detection		Cells: marker-	POR	Polygon	9.5768	6.9112	4.3601
animalid0_036.ome.tiff	14243839-08d9-4f8b-87d2-41377ef53753	Detection		Cells: marker-	POR	Polygon	9.5713	6.9242	4.5198
animalid0_036.ome.tiff	fed2c7da-1213-4c48-b858-1205083eddc6	Detection		Cells: marker-	POR	Polygon	9.5704	6.9268	4.5003
animalid0_036.ome.tiff	cdbf3281-ae08-44a4-a0e9-a8846286c6a0	Detection		Cells: marker-	POR	Polygon	9.6906	6.6063	4.4152
animalid0_036.ome.tiff	10134330-7c4b-445f-8bc5-d37fb4b5c116	Detection		Cells: marker-	POR	Polygon	9.5615	6.9498	4.5847
animalid0_036.ome.tiff	ec74cdec-af4e-4d42-9f56-dd594fb4bdfb	Detection		Cells: marker-	POR	Polygon	9.5429	7.0018	4.3636
animalid0_036.ome.tiff	7c0a0cdb-e5d9-496f-84e0-b9f13f03ff78	Detection		Cells: marker-	POR	Polygon	9.5604	6.953	4.5749
animalid0_036.ome.tiff	b3924275-f569-4c90-8385-daa9b33a130f	Detection		Cells: marker-	POR	Polygon	9.5724	6.9205	4.6127
animalid0_036.ome.tiff	86761a4d-2d98-4404-bb4c-787f7d74814c	Detection		Cells: marker-	POR	Polygon	9.563	6.9465	4.5232
animalid0_036.ome.tiff	94cc6c30-38c8-4a17-a33c-f99c2e433829	Detection		Cells: marker-	POR	Polygon	9.616	6.8051	4.4861
animalid0_036.ome.tiff	248252af-951d-4159-a668-d7393a75b3dc	Detection		Cells: marker-	POR	Polygon	9.6281	6.7724	4.5196
animalid0_036.ome.tiff	4784c2e3-8146-4f62-9619-cf19800d5834	Detection		Cells: marker-	POR	Polygon	9.6419	6.7357	4.4804
animalid0_036.ome.tiff	e1780fb2-3a14-4b20-8df7-1860c6e11585	Detection		Cells: marker-	POR	Polygon	9.711	6.552	4.3894
animalid0_036.ome.tiff	973a2ed1-1fb7-4fca-86fe-0f72b0dff26a	Detection		Cells: marker-	KF	Polygon	10.4894	4.4759	3.7471
animalid0_036.ome.tiff	16046e9a-e3e5-41ac-995d-8080b7d0dcfa	Detection		Cells: marker-	KF	Polygon	10.465	4.5413	3.7373
animalid0_036.ome.tiff	33b23978-9069-4dac-8c4e-a2fddd50ae82	Detection		Cells: marker-	KF	Polygon	10.4696	4.529	3.7417
animalid0_036.ome.tiff	f74c35b0-1aad-412a-ab2b-91a5329c7182	Detection		Cells: marker-	KF	Polygon	10.4459	4.5933	3.6317
animalid0_036.ome.tiff	b71adc09-a3e7-4568-85b0-235d5c831bd5	Detection		Cells: marker-	KF	Polygon	10.4625	4.5481	3.7282
animalid0_036.ome.tiff	2bcf818a-e131-47ef-bc7c-310aad4bf3d6	Detection		Cells: marker-	KF	Polygon	10.4204	4.6631	3.4777
animalid0_036.ome.tiff	989ba008-26bf-4a84-9ce1-1a4e767035a1	Detection		Cells: marker-	KF	Polygon	10.4491	4.5841	3.7066
animalid0_036.ome.tiff	377095a7-551f-4a7c-bf90-bec9a26494cb	Detection		Cells: marker-	KF	Polygon	10.4633	4.5461	3.7216
animalid0_036.ome.tiff	f1340f16-e339-49a5-ab56-926110c9b9dd	Detection		Cells: marker-	PB	Polygon	10.7349	3.8111	4.6373
animalid0_036.ome.tiff	e9ef4862-9125-4e60-bcde-92fdefa70471	Detection		Cells: marker-	PB	Polygon	10.657	4.0224	4.3121
animalid0_036.ome.tiff	c0dbd788-9fe2-415a-aaf4-7a69bd4af66a	Detection		Cells: marker-	PB	Polygon	10.6674	3.9904	4.7669
animalid0_036.ome.tiff	0a102eee-09e3-4250-b8ee-6a98fa125e2c	Detection		Cells: marker-	PB	Polygon	10.6695	3.9846	4.7961
animalid0_036.ome.tiff	ce36c332-1b74-42cf-aedb-24bb05a11b76	Detection		Cells: marker-	PB	Polygon	10.5551	4.2996	3.8137
animalid0_036.ome.tiff	d23270a6-01a4-422d-946e-65cdbac2e4f1	Detection		Cells: marker-	PB	Polygon	10.6738	3.9736	4.7408
animalid0_036.ome.tiff	23295a1b-de77-4836-bbcb-8e79493544c7	Detection		Cells: marker-	PB	Polygon	10.5464	4.3218	3.9132
animalid0_036.ome.tiff	43fca2d9-ac1e-465d-8e1f-91f6ead375c1	Detection		Cells: marker-	PB	Polygon	10.7239	3.8417	4.5049
animalid0_036.ome.tiff	719cfdb8-f862-4b2e-b998-ea20668564bc	Detection		Cells: marker-	PB	Polygon	10.58	4.2324	3.873
animalid0_036.ome.tiff	c5a6f4d9-e10e-415b-bbad-0ca67aaa2430	Detection		Cells: marker-	PB	Polygon	10.6829	3.9489	4.771
animalid0_036.ome.tiff	723fd432-eb09-4ba2-a1f8-9d9d6f6c4dd8	Detection		Cells: marker-	PB	Polygon	10.6055	4.1567	4.6923
animalid0_036.ome.tiff	e866df76-1536-4a5f-9090-a9cd7a877b7a	Detection		Cells: marker-	PB	Polygon	10.6814	3.9528	4.7845
animalid0_036.ome.tiff	d69a9b55-f8a9-4578-b5be-9afa1070c5e1	Detection		Cells: marker-	PB	Polygon	10.6801	3.9557	4.8302
animalid0_036.ome.tiff	8924196e-0ac9-4032-8b7d-01784e3e47ce	Detection		Cells: marker-	PB	Polygon	10.6173	4.1243	4.7639
animalid0_036.ome.tiff	fd469427-e70e-4596-88d4-307769d29603	Detection		Cells: marker+	PB	Polygon	10.5822	4.2264	3.8811
animalid0_036.ome.tiff	62cb5b6d-1175-42e5-90c4-f2f12a3b88bd	Detection		Cells: marker-	PB	Polygon	10.5604	4.2853	3.819
animalid0_036.ome.tiff	7e0a674c-9c97-4641-8fd2-23902a880785	Detection		Cells: marker-	PB	Polygon	10.5726	4.2466	4.4878
animalid0_036.ome.tiff	712e3510-bc34-4212-9b61-aacdd2296346	Detection		Cells: marker-	PB	Polygon	10.5837	4.2146	4.7375
animalid0_036.ome.tiff	eefd788c-7dc7-49e7-a6a9-372ffecab86b	Detection		Cells: marker-	PB	Polygon	10.5323	4.36	3.881
animalid0_036.ome.tiff	d91446f0-76e0-4b44-9a9c-28743c652ac9	Detection		Cells: marker-	PB	Polygon	10.7269	3.8308	4.8081
animalid0_036.ome.tiff	08af03c0-fa03-4146-820a-3b75e2252161	Detection		Cells: marker-	PB	Polygon	10.5632	4.2701	4.6451
animalid0_036.ome.tiff	ec85fb6a-2c3c-481e-89b0-e0dc6bb7f85b	Detection		Cells: marker-	PB	Polygon	10.6504	4.0403	4.2791
animalid0_036.ome.tiff	ea76ad76-055a-452e-adee-fcfb0eac7789	Detection		Cells: marker-	PB	Polygon	10.5801	4.2251	4.6423
animalid0_036.ome.tiff	df83b664-b107-4a2e-8c1a-09f0f854c9d4	Detection		Cells: marker-	PB	Polygon	10.6738	3.9777	4.2991
animalid0_036.ome.tiff	5f42492b-d85b-4118-98f9-5e57179ce506	Detection		Cells: marker-	PB	Polygon	10.6702	3.9828	4.772
animalid0_036.ome.tiff	c5d7df54-a89d-40a9-8200-52997c942cc3	Detection		Cells: marker-	PB	Polygon	10.5767	4.2412	3.8699
animalid0_036.ome.tiff	2dc2c678-e800-46e1-b714-fe32dae75a9c	Detection		Cells: marker-	PB	Polygon	10.5816	4.2282	3.8593
animalid0_036.ome.tiff	81cadfa6-5994-451c-adff-1408c9726a7f	Detection		Cells: marker-	PB	Polygon	10.674	3.9734	4.7049
animalid0_036.ome.tiff	08fc19b9-0a7f-4c22-a31e-18aa3e8bddb2	Detection		Cells: marker-	PB	Polygon	10.6235	4.1077	4.7826
animalid0_036.ome.tiff	fd4a23e7-d710-43c0-92d1-f54a81e11d9a	Detection		Cells: marker+	PB	Polygon	10.5753	4.2453	3.8539
animalid0_036.ome.tiff	2e25eee4-e237-4afb-aa2d-b6e221ade369	Detection		Cells: marker+	PB	Polygon	10.5557	4.29	4.6619
animalid0_036.ome.tiff	84190a92-2dde-4c5e-afee-97220652662f	Detection		Cells: marker-	PB	Polygon	10.6045	4.1593	4.7024
animalid0_036.ome.tiff	508f5e5c-e4a0-45e9-ad9c-db11641ac624	Detection		Cells: marker-	PB	Polygon	10.6723	3.9771	4.7785
animalid0_036.ome.tiff	342d4882-76f6-4b0d-a886-9b84bfeefb9d	Detection		Cells: marker-	PB	Polygon	10.657	4.0226	4.2892
animalid0_036.ome.tiff	c953db13-bad1-4180-975f-dddd29c979a5	Detection		Cells: marker-	PB	Polygon	10.4356	4.616	4.1472
animalid0_036.ome.tiff	4db22f9a-5ac5-4a7b-9cd2-4e92bfd65b00	Detection		Cells: marker-	PB	Polygon	10.6181	4.1227	4.7043
animalid0_036.ome.tiff	74bc481b-469e-4826-a7b6-2ef98411fc40	Detection		Cells: marker-	PB	Polygon	10.6317	4.0862	4.7395
animalid0_036.ome.tiff	ecb0f93f-56ca-46d0-9185-a0b631c8cb6d	Detection		Cells: marker-	PB	Polygon	10.6679	3.9888	4.7899
animalid0_036.ome.tiff	ca08ba6f-ae1f-4193-88f5-a6caf0c65f9a	Detection		Cells: marker-	PB	Polygon	10.5677	4.2652	3.8924
animalid0_036.ome.tiff	a159feef-5f5e-4293-89aa-64b0cd40e591	Detection		Cells: marker-	P	Polygon	9.6003	6.851	4.0587
animalid0_036.ome.tiff	0d41340b-db92-4183-89a3-c99c934a09dc	Detection		Cells: marker+	P	Polygon	9.5145	7.0772	4.4248
animalid0_036.ome.tiff	b31b232a-4eaf-47f4-817b-8afd1fda17ee	Detection		Cells: marker-	P	Polygon	9.6892	6.6152	3.8578
animalid0_036.ome.tiff	b4936efa-fe6a-40bd-ba34-9d310b2ace00	Detection		Cells: marker-	P	Polygon	9.4909	7.1376	4.7105
animalid0_036.ome.tiff	45eb2d8c-ad35-40c8-ab6e-445705c071f7	Detection		Cells: marker-	P	Polygon	10.4682	4.5226	4.8322
animalid0_036.ome.tiff	1d50bb74-842a-4e76-8afc-e7cf2b75d761	Detection		Cells: marker-	P	Polygon	10.6626	4.0017	4.917
animalid0_036.ome.tiff	d7c8f8a0-0dcc-4971-bff2-ff884592b269	Detection		Cells: marker-	P	Polygon	10.3213	4.9087	5.5441
animalid0_036.ome.tiff	4fb160da-f76d-44c9-ba72-89a03342641b	Detection		Cells: marker-	P	Polygon	10.2836	5.0105	5.448
animalid0_036.ome.tiff	9be7244b-5864-402d-855a-2163945ac749	Detection		Cells: marker-	P	Polygon	9.7685	6.3877	5.5029
animalid0_036.ome.tiff	fb315762-2f10-4162-8dff-094b7365a689	Detection		Cells: marker-	P	Polygon	9.7942	6.3339	3.8966
animalid0_036.ome.tiff	6db14320-8f8a-482f-adf3-1b03715179ae	Detection		Cells: marker-	P	Polygon	10.4471	4.5789	4.8229
animalid0_036.ome.tiff	b7c2661d-35df-4825-b539-39fa50ae540f	Detection		Cells: marker-	P	Polygon	10.2078	5.2345	3.1587
animalid0_036.ome.tiff	6311e8fc-4cfe-4aaa-a429-15c7a256f6aa	Detection		Cells: marker-	P	Polygon	10.4779	4.4994	4.5375
animalid0_036.ome.tiff	bf7b6b91-ddd0-4262-a298-033495cdab91	Detection		Cells: marker-	P	Polygon	10.4034	4.6941	5.0306
animalid0_036.ome.tiff	3f572e3f-697d-4a5a-9a9b-5a4ddfb7875c	Detection		Cells: marker-	P	Polygon	10.047	5.6436	5.4186
animalid0_036.ome.tiff	612adfe6-8fae-4abe-b6e7-d0c047c41520	Detection		Cells: marker-	P	Polygon	10.6772	3.9623	4.9555
animalid0_036.ome.tiff	40fbdb06-12d6-4bf6-abaf-6f9e2507239e	Detection		Cells: marker-	P	Polygon	10.3349	4.8735	5.4179
animalid0_036.ome.tiff	dcc5b546-02fa-48c0-85c1-e1de26151db0	Detection		Cells: marker-	P	Polygon	10.2544	5.1099	3.1771
animalid0_036.ome.tiff	aa423a26-1b2c-4912-ab3c-211d39437e09	Detection		Cells: marker-	P	Polygon	10.2153	5.1928	5.5029
animalid0_036.ome.tiff	5ccd8083-2963-4d4d-9416-6442438b63e6	Detection		Cells: marker-	P	Polygon	9.7915	6.3413	3.8722
animalid0_036.ome.tiff	cbac3832-ba47-47ca-b341-dcb49aa4d09b	Detection		Cells: marker-	P	Polygon	10.1071	5.4976	3.8245
animalid0_036.ome.tiff	ba1cdd8f-2419-49d6-9d68-657576f102c7	Detection		Cells: marker-	P	Polygon	10.4161	4.661	4.9417
animalid0_036.ome.tiff	ceba2cbd-ac41-4936-b890-a60780f113ff	Detection		Cells: marker-	P	Polygon	9.9481	5.9191	4.2304
animalid0_036.ome.tiff	fc140f57-23f2-40c3-9344-422e7c3d253b	Detection		Cells: marker-	P	Polygon	9.6034	6.8354	4.8496
animalid0_036.ome.tiff	30f716fa-1af9-431b-8dd1-89d33068063b	Detection		Cells: marker-	P	Polygon	10.4084	4.6806	5.0375
animalid0_036.ome.tiff	a7dedee7-6400-497a-8614-8d8b6db48195	Detection		Cells: marker-	P	Polygon	10.6758	3.9666	4.912
animalid0_036.ome.tiff	2794877c-8103-4558-b8f5-6905147765fb	Detection		Cells: marker-	P	Polygon	9.8251	6.2512	3.9239
animalid0_036.ome.tiff	cfdbddc3-ab98-4007-b7ba-d201a79e0cf0	Detection		Cells: marker-	P	Polygon	10.38	4.7587	4.8147
animalid0_036.ome.tiff	19ce84c1-3861-43fa-8bb5-5d73cb2cae68	Detection		Cells: marker-	P	Polygon	10.3219	4.9073	5.5296
animalid0_036.ome.tiff	a6492cab-4f3b-4638-85de-9fd618ed9e78	Detection		Cells: marker-	P	Polygon	10.4477	4.5782	4.7331
animalid0_036.ome.tiff	4746dc1b-5409-4d89-8ded-7060244d4d76	Detection		Cells: marker-	P	Polygon	10.4441	4.5882	4.706
animalid0_036.ome.tiff	f19177c3-418d-4d73-81af-c9c2a4a4318a	Detection		Cells: marker-	P	Polygon	9.8834	6.0935	4.1023
animalid0_036.ome.tiff	85c90d39-2242-4538-957e-61b0f015cd83	Detection		Cells: marker-	P	Polygon	10.3248	4.9004	5.442
animalid0_036.ome.tiff	738c3cd3-7313-4862-9e5f-bba5dd26d9cb	Detection		Cells: marker-	P	Polygon	10.3481	4.8383	5.4128
animalid0_036.ome.tiff	a9052697-20fd-458e-9652-812c58028113	Detection		Cells: marker-	P	Polygon	9.8191	6.2673	3.9085
animalid0_036.ome.tiff	29a12749-3782-4597-aeab-db22e14cb836	Detection		Cells: marker-	P	Polygon	10.4356	4.61	4.8044
animalid0_036.ome.tiff	02c3a318-5083-459a-a449-92698d19cb84	Detection		Cells: marker-	P	Polygon	9.7507	6.4508	3.8549
animalid0_036.ome.tiff	c54021fc-d894-4db6-beb5-fc80d6237d13	Detection		Cells: marker-	P	Polygon	10.3086	4.9436	5.452
animalid0_036.ome.tiff	0652e036-39a6-489a-b406-63fcfc7a35ca	Detection		Cells: marker-	P	Polygon	10.2981	4.9719	5.4449
animalid0_036.ome.tiff	117114d7-9f2f-4d37-b7f3-5d455315b18d	Detection		Cells: marker-	P	Polygon	10.3981	4.7118	4.6387
animalid0_036.ome.tiff	eaaedd1c-6ac1-4eb7-867a-75d66049501a	Detection		Cells: marker-	P	Polygon	10.3141	4.928	5.5483
animalid0_036.ome.tiff	2ae3271b-f6bf-459e-9c38-097d9e28c3eb	Detection		Cells: marker-	P	Polygon	10.4411	4.5942	4.9237
animalid0_036.ome.tiff	30d77cc4-3a1b-404b-ac5e-ed1e37a5ad8f	Detection		Cells: marker-	P	Polygon	10.4384	4.6019	4.8581
animalid0_036.ome.tiff	bebafca2-80de-4087-a969-fb189f6273ad	Detection		Cells: marker-	P	Polygon	10.3436	4.8504	5.4139
animalid0_036.ome.tiff	3da9a9be-b7e2-4961-a5c9-ab1f2d81e811	Detection		Cells: marker-	P	Polygon	10.4221	4.6459	4.8217
animalid0_036.ome.tiff	64bd4e22-0461-453b-8440-f012cfad6263	Detection		Cells: marker-	P	Polygon	10.2817	5.0362	3.2528
animalid0_036.ome.tiff	9e537ff7-edf3-4ce2-84e9-97523f9c71d5	Detection		Cells: marker-	P	Polygon	10.2937	5.0043	3.204
animalid0_036.ome.tiff	d0015daa-58d7-4e8c-b693-b8ed16f8ef18	Detection		Cells: marker-	P	Polygon	9.6417	6.7403	4.0636
animalid0_036.ome.tiff	0d66e77d-7626-4383-9ffb-97352d390f9c	Detection		Cells: marker-	P	Polygon	10.3695	4.7842	5.0919
animalid0_036.ome.tiff	7b800ab1-778e-49ec-88b9-1a8139c091ce	Detection		Cells: marker-	P	Polygon	9.5652	6.9431	4.2409
animalid0_036.ome.tiff	9e92e96c-2afc-44f0-9f88-ac2c889521fa	Detection		Cells: marker-	P	Polygon	10.4258	4.6355	4.881
animalid0_036.ome.tiff	e6f97eef-f52a-4ac2-ad72-4b6a5f7c2b13	Detection		Cells: marker-	P	Polygon	10.4423	4.591	4.9114
animalid0_036.ome.tiff	4bfb2b1d-6a72-4c49-b548-37597285290d	Detection		Cells: marker-	P	Polygon	10.4797	4.4918	4.8296
animalid0_036.ome.tiff	3bfb3b2a-a7dc-46c3-a4f5-84d5fa35a733	Detection		Cells: marker-	P	Polygon	9.9772	5.8422	4.1378
animalid0_036.ome.tiff	c5745034-21b4-48dd-a66c-bef28ab47726	Detection		Cells: marker-	P	Polygon	10.3364	4.8689	5.4834
animalid0_036.ome.tiff	3cd09697-508e-4eeb-b4b5-5181f9716dbd	Detection		Cells: marker-	P	Polygon	9.786	6.3556	3.9359
animalid0_036.ome.tiff	43db435a-d3ea-4507-b420-930c60e299e9	Detection		Cells: marker-	P	Polygon	10.3809	4.7543	5.0147
animalid0_036.ome.tiff	c64744cc-b202-4206-b30e-debaadca3ec2	Detection		Cells: marker-	P	Polygon	9.8707	6.1272	4.1195
animalid0_036.ome.tiff	fdc7b833-3f01-4248-8b53-a470f045e873	Detection		Cells: marker-	P	Polygon	10.2792	5.0436	3.1731
animalid0_036.ome.tiff	b8091b0a-e124-4b45-b94a-4251f1f3098c	Detection		Cells: marker-	P	Polygon	10.2833	5.0112	5.4695
