Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Cells: marker+ Count	Cells: marker- Count	ID	Side	Parent ID	Num Detections	Num Cells: marker+	Num Cells: marker-	Area µm^2	Perimeter µm
animalid0_041.ome.tiff	8aedc502-d42f-42d4-aa2b-d5ed035d3970	Annotation	ICe	Right: ICe	IC	Geometry	6778.6	2251.6	0	21	828	0	4	21	0	21	770969.4	5336.4
animalid0_041.ome.tiff	b44f0c65-54dd-4185-b9a4-b84f4409917c	Annotation	MBsta	Right: MBsta	MB	Geometry	6215.4	4284.8	0	0	348	0	313	35	0	35	439810.7	3913
animalid0_041.ome.tiff	cbd88092-dc4d-46ce-890d-b345fe6932dc	Annotation	PPN	Right: PPN	MBsta	Polygon	6308.5	4311.3	0	30	1052	0	348	30	0	30	399246.7	2765.2
animalid0_041.ome.tiff	f820bab6-a94a-4ab3-8d1e-ebc9ba74f90a	Annotation	RAmb	Right: RAmb	MBsta	Polygon	5299.6	4023.3	0	0	165	0	348	5	0	5	40581.8	1147.9
animalid0_041.ome.tiff	e6a6c4ff-3776-47b9-9e0b-9b9bd25a71c5	Annotation	DR	Right: DR	RAmb	Polygon	5299.6	4023.3	0	5	872	0	165	5	0	5	40581.8	1147.9
animalid0_041.ome.tiff	df2a7c8d-01c1-4e24-a729-11b4568c9283	Annotation	VS	Right: VS	root	Polygon	5517.2	3052.9	0	0	73	0	997	0	0	0	457781	3033.5
animalid0_041.ome.tiff	6f0c50d2-5671-449d-960e-d4c3177425e8	Annotation	AQ	Right: AQ	VS	Polygon	5517.2	3052.9	0	0	140	0	73	0	0	0	457781	3033.5
animalid0_041.ome.tiff	8ea99b72-5392-4876-9f74-b79fcf0c3643	Annotation	fiber tracts	Right: fiber tracts	root	Geometry	6774.1	5293.3	0	0	1009	0	997	74	14	60	1547027.9	19177.3
animalid0_041.ome.tiff	13731e62-7b64-4f56-bfe7-a43410fdbc53	Annotation	cbf	Right: cbf	fiber tracts	Geometry	6751.4	5524.5	0	0	960	0	1009	32	13	19	643572.4	7407.2
animalid0_041.ome.tiff	1cf7034d-724b-44e5-b6be-886831e92880	Annotation	cbp	Right: cbp	cbf	Geometry	6751.4	5524.5	0	0	752	0	960	32	13	19	643572.4	7407.2
animalid0_041.ome.tiff	4684459a-ef0b-4efb-8ec7-d103fd332cfe	Annotation	scp	Right: scp	cbp	Polygon	5898.3	4232.9	0	3	326	0	752	3	0	3	97691.7	1569.3
animalid0_041.ome.tiff	b52cf598-eb47-4396-9000-7cd60434680c	Annotation	mcp	Right: mcp	cbp	Geometry	6904.1	5755.6	13	16	78	0	752	29	13	16	545880.7	5837.9
animalid0_041.ome.tiff	19ee682e-5ca9-41f7-9a24-c52407b8f7a3	Annotation	cm	Right: cm	fiber tracts	Geometry	6889.7	5117.4	0	0	967	0	1009	34	1	33	795869.7	15117.7
animalid0_041.ome.tiff	8841151b-a256-481b-a482-acdf288bceca	Annotation	Vn	Right: Vn	cm	Geometry	7240.3	5955.6	0	0	901	0	967	0	0	0	287759.3	3581.3
animalid0_041.ome.tiff	00a35df7-2bdc-40db-b80c-a7bf5a2aad10	Annotation	moV	Right: moV	Vn	Geometry	6874	5788.1	0	0	93	0	901	0	0	0	42234.2	1531.3
animalid0_041.ome.tiff	a0057ed9-9ccf-45a8-9008-40cf549303d8	Annotation	sV	Right: sV	Vn	Polygon	7303.3	5984.4	0	0	229	0	901	0	0	0	245525.1	2050
animalid0_041.ome.tiff	bf7fbada-14c2-426a-a9f7-00b0a6711230	Annotation	IVn	Right: IVn	cm	Polygon	6089.4	3730.5	0	0	911	0	967	0	0	0	1968.5	164.89
animalid0_041.ome.tiff	243e8615-f968-474d-a56a-bb255cae4989	Annotation	drt	Right: drt	cm	Polygon	5403.4	5719.4	0	0	792	0	967	0	0	0	53940.1	857.79
animalid0_041.ome.tiff	e02bc95c-90d0-4c04-923c-59503dde7ee4	Annotation	cett	Right: cett	drt	Polygon	5403.4	5719.4	0	0	932	0	792	0	0	0	53940.1	857.79
animalid0_041.ome.tiff	71a397fe-48ad-4938-a09b-61cace21c21d	Annotation	ml	Right: ml	cett	Polygon	5403.4	5719.4	0	0	697	0	932	0	0	0	53940.1	857.79
animalid0_041.ome.tiff	e3d68000-7ac0-4b1c-9eb5-45fd783109a6	Annotation	VIIIn	Right: VIIIn	cm	Geometry	6876.6	4524.4	0	0	933	0	967	33	1	32	443382.1	10120.9
animalid0_041.ome.tiff	9300af8e-86eb-4216-aff4-318daf4c57b4	Annotation	cVIIIn	Right: cVIIIn	VIIIn	Geometry	6876.6	4524.4	0	0	948	0	933	33	1	32	443382.1	10120.9
animalid0_041.ome.tiff	194cce57-e9b6-4b0d-86bb-9ab16774f0e9	Annotation	ll	Right: ll	cVIIIn	Geometry	6876.6	4524.4	1	32	658	0	948	33	1	32	443382.1	10120.9
animalid0_041.ome.tiff	0d8d4caf-0471-46a3-9643-2ac1b691a797	Annotation	IIIn	Right: IIIn	cm	Polygon	5380.4	4212	0	0	832	0	967	1	0	1	8819.7	392.83
animalid0_041.ome.tiff	b31366db-da72-4605-b815-71a9aea56984	Annotation	mlf	Right: mlf	IIIn	Polygon	5380.4	4212	0	1	62	0	832	1	0	1	8819.7	392.83
animalid0_041.ome.tiff	8cc27335-7757-4022-a0eb-4d0196483cf5	Annotation	lfbs	Right: lfbs	fiber tracts	Polygon	5785.6	5888.3	0	0	983	0	1009	0	0	0	29641.9	721.6
animalid0_041.ome.tiff	12d21323-9754-44ef-979c-f8252f8ca01f	Annotation	cst	Right: cst	lfbs	Polygon	5785.6	5888.3	0	0	784	0	983	0	0	0	29641.9	721.6
animalid0_041.ome.tiff	3fef8020-5d08-4fd2-848b-5f10fba41750	Annotation	eps	Right: eps	fiber tracts	Geometry	6156.4	4954.4	0	0	1000	0	1009	8	0	8	77943.9	1733.7
animalid0_041.ome.tiff	b27d11f1-a9eb-4dfb-b81a-a5268aec1ff6	Annotation	rust	Right: rust	eps	Polygon	6584.5	5064.2	0	2	863	0	1000	2	0	2	42362.6	769.24
animalid0_041.ome.tiff	6ee7abd3-67f6-4fb8-9855-c089d62fe36f	Annotation	tsp	Right: tsp	eps	Polygon	5646.6	4823.8	0	0	877	0	1000	6	0	6	35581.2	964.44
animalid0_041.ome.tiff	58647cdf-c8ac-4c1b-9411-7df11af0b14b	Annotation	tspc	Right: tspc	tsp	Polygon	5646.6	4823.8	0	6	1043	0	877	6	0	6	35581.2	964.44
animalid0_041.ome.tiff	8253c40c-c45e-4c7d-8f5a-a3fd3c87732e	Annotation	root	Left: root	Root	Geometry	3340.1	3873.4	0	9	997	0		709	33	676	17010582.6	26993.5
animalid0_041.ome.tiff	1cecaa43-2a3f-483d-a20a-b54cebc76408	Annotation	grey	Left: grey	root	Geometry	3255.7	3797	0	0	8	0	997	631	28	603	14816783.1	42658.5
animalid0_041.ome.tiff	8ad46318-f57d-4c3b-84e5-6100b05133a5	Annotation	CB	Left: CB	grey	Geometry	3406.6	2325.6	1	2	512	0	8	15	3	12	2151978.8	12496
animalid0_041.ome.tiff	b04aa0ed-e1f1-46a0-8d0e-da1f7708c95e	Annotation	CBX	Left: CBX	CB	Geometry	3409.3	2251.5	0	0	528	0	512	12	2	10	2087350.3	9607
animalid0_041.ome.tiff	839c32e5-d9f3-41a9-8251-997296c4e60a	Annotation	VERM	Left: VERM	CBX	Polygon	5232.8	1291.7	0	0	645	0	528	1	0	1	353883.7	2696.2
animalid0_041.ome.tiff	fda8dda2-933e-4eaf-94c0-c3bafaea717e	Annotation	CUL	Left: CUL	VERM	Polygon	5232.8	1291.7	0	0	928	0	645	1	0	1	353883.7	2696.2
animalid0_041.ome.tiff	2462460a-920f-426e-86aa-3d125636eeae	Annotation	CUL4, 5	Left: CUL4, 5	CUL	Polygon	5232.8	1291.7	0	1	1091	0	928	1	0	1	353883.7	2696.2
animalid0_041.ome.tiff	86f2d2ce-df63-42d0-9eb5-1351aab38915	Annotation	HEM	Left: HEM	CBX	Polygon	3036.7	2447.6	0	0	1073	0	528	11	2	9	1733223	6909.9
animalid0_041.ome.tiff	257a426f-fd5c-482c-9d89-0d9072f1d693	Annotation	SIM	Left: SIM	HEM	Polygon	3036.7	2447.6	2	9	1007	0	1073	11	2	9	1733223	6909.9
animalid0_041.ome.tiff	a3749a2b-d7b6-4b48-8b9d-b000ad4743a1	Annotation	CH	Left: CH	grey	Polygon	1495.7	4467.8	0	0	567	0	8	1	0	1	4968952.7	9028.2
animalid0_041.ome.tiff	206499cb-255c-444b-b759-ab672440de49	Annotation	CTX	Left: CTX	CH	Polygon	1495.7	4467.8	0	0	688	0	567	1	0	1	4968952.7	9028.2
animalid0_041.ome.tiff	6a2b38e1-3337-46cf-94a4-d75af7015c99	Annotation	CTXpl	Left: CTXpl	CTX	Polygon	1495.7	4467.8	0	0	695	0	688	1	0	1	4968952.7	9028.2
animalid0_041.ome.tiff	e92c9582-35ae-41de-8388-fbab00b29059	Annotation	OLF	Left: OLF	CTXpl	Polygon	2070.8	5937.3	0	0	698	0	695	0	0	0	19928.6	838.86
animalid0_041.ome.tiff	509c5d22-18ef-4d5e-809a-2f6135a08423	Annotation	COA	Left: COA	OLF	Polygon	2070.8	5937.3	0	0	631	0	698	0	0	0	19928.6	838.86
animalid0_041.ome.tiff	a8ae7419-4096-4e6a-b294-979d872a5279	Annotation	COAp	Left: COAp	COA	Polygon	2070.8	5937.3	0	0	647	0	631	0	0	0	19928.6	838.86
animalid0_041.ome.tiff	f5178f65-aebf-4a1a-9e4f-f96fa53b946b	Annotation	COApm	Left: COApm	COAp	Polygon	2070.8	5937.3	0	0	663	0	647	0	0	0	19928.6	838.86
animalid0_041.ome.tiff	02ffc56a-cf6f-4591-877b-3e26d635634d	Annotation	HPF	Left: HPF	CTXpl	Polygon	1493.3	4461.9	0	0	1089	0	695	1	0	1	4949024.1	8935.8
animalid0_041.ome.tiff	1a7fec03-6a5c-4ad5-ab92-2aedf6b7b0c4	Annotation	RHP	Left: RHP	HPF	Polygon	1493.3	4461.9	0	0	822	0	1089	1	0	1	4949024.1	8935.8
animalid0_041.ome.tiff	09c20568-87b4-4536-9e57-13b45ba74710	Annotation	ENT	Left: ENT	RHP	Polygon	1467.2	4455	0	0	909	0	822	0	0	0	4811779.1	9047.9
animalid0_041.ome.tiff	14b02f8c-7f09-4577-b76a-90ea3d994075	Annotation	ENTl	Left: ENTl	ENT	Polygon	919.04	4728.3	0	0	918	0	909	0	0	0	1420743.2	5060.1
animalid0_041.ome.tiff	bf368843-2100-450e-b9a2-9be48a8feff1	Annotation	ENTl5	Left: ENTl5	ENTl	Polygon	1263.7	4761.5	0	0	139	0	918	0	0	0	337250.1	3268.3
animalid0_041.ome.tiff	1e6f6999-36d4-4102-846e-c33ca2642957	Annotation	ENTl2	Left: ENTl2	ENTl	Polygon	781.55	4707.3	0	0	20	0	918	0	0	0	455322.7	4474.7
animalid0_041.ome.tiff	921a06c7-127c-4b53-9e1d-1807044754ca	Annotation	ENTl6a	Left: ENTl6a	ENTl	Geometry	1598.2	4987.6	0	0	28	0	918	0	0	0	3474.3	514.16
animalid0_041.ome.tiff	c2706d11-75ed-4704-a6a2-814a4e535263	Annotation	ENTl3	Left: ENTl3	ENTl	Polygon	1016.2	4763.1	0	0	52	0	918	0	0	0	340420.9	3838
animalid0_041.ome.tiff	1a3e630a-710a-4c58-8ebc-934ad8278c2b	Annotation	ENTl1	Left: ENTl1	ENTl	Polygon	605.74	4677.6	0	0	1121	0	918	0	0	0	284275.2	4834.5
animalid0_041.ome.tiff	b8be1986-2112-4cd9-bb23-de47cac56036	Annotation	ENTm	Left: ENTm	ENT	Polygon	1696.9	4340.5	0	0	926	0	909	0	0	0	3391035.9	9510.8
animalid0_041.ome.tiff	db9460b0-bebb-4d28-897a-b7509acaf683	Annotation	ENTm1	Left: ENTm1	ENTm	Geometry	1771.2	4071.3	0	0	526	0	926	0	0	0	937259.3	11278
animalid0_041.ome.tiff	f702ba19-a790-491a-a4e4-b23a66a6d728	Annotation	ENTm3	Left: ENTm3	ENTm	Polygon	1685.2	4394.4	0	0	664	0	926	0	0	0	675188.9	8343.7
animalid0_041.ome.tiff	772350ce-ba8a-4fba-af85-752decea9d8f	Annotation	ENTm2	Left: ENTm2	ENTm	Geometry	1674.6	4211.6	0	0	543	0	926	0	0	0	795996.8	10020.8
animalid0_041.ome.tiff	d047dc0b-fedd-430d-93b9-6baf9b08d7c1	Annotation	ENTm5	Left: ENTm5	ENTm	Geometry	1621	4599.4	0	0	727	0	926	0	0	0	813913.8	8359.2
animalid0_041.ome.tiff	6f2c5b0d-b7d3-429e-8564-29da8f08ce13	Annotation	ENTm6	Left: ENTm6	ENTm	Geometry	1802.6	4980.8	0	0	743	0	926	0	0	0	167923.9	3271.3
animalid0_041.ome.tiff	53281254-5065-4804-b9ba-687fa3f13e45	Annotation	PAR	Left: PAR	RHP	Geometry	2409.2	4702.2	0	1	843	0	822	1	0	1	137245	2052.2
animalid0_041.ome.tiff	8aa5b2c2-a451-45e2-bfbb-c6a4ec53d9aa	Annotation	BS	Left: BS	grey	Geometry	4349.9	3775.3	0	0	343	0	8	615	25	590	7695901	25819.8
animalid0_041.ome.tiff	5528cad7-d2d6-4bd1-86c7-b7213f9b55c3	Annotation	HB	Left: HB	BS	Geometry	4272.2	5199.7	0	0	1065	0	343	319	20	299	2951256.2	16686.1
animalid0_041.ome.tiff	de802a04-917b-4c38-a284-0e134ad02be9	Annotation	P	Left: P	HB	Geometry	4272.2	5199.7	6	25	771	0	1065	319	20	299	2951256.2	16686.1
animalid0_041.ome.tiff	c0b0783e-9976-4647-bf54-b3684e6450a4	Annotation	P-mot	Left: P-mot	P	Geometry	4591.4	5890.4	0	0	987	0	771	17	1	16	730903.6	5094.9
animalid0_041.ome.tiff	3c07e122-d1d4-4aa8-80a2-b2b3388cc541	Annotation	PG	Left: PG	P-mot	Polygon	4548.1	6044.7	1	6	931	0	987	7	1	6	442531.5	3134.5
animalid0_041.ome.tiff	89ac7f91-d18f-4be0-b940-205f4695add2	Annotation	TRN	Left: TRN	P-mot	Geometry	4657.8	5653.6	0	10	574	0	987	10	0	10	288394.5	3954.8
animalid0_041.ome.tiff	de1d7e92-5e91-48a4-8c2a-948b6d19674a	Annotation	P-sat	Left: P-sat	P	Geometry	4514.4	4978.9	0	0	1117	0	771	223	13	210	1190688.3	6496.4
animalid0_041.ome.tiff	c100f10d-50be-498e-a77b-a6abc7490a05	Annotation	PRNr	Left: PRNr	P-sat	Polygon	4344.8	5006.9	13	156	146	0	1117	169	13	156	893752.3	3753.3
animalid0_041.ome.tiff	9895d38e-617f-4900-8a64-78d6f5b3606c	Annotation	LDT	Left: LDT	P-sat	Polygon	4846	3714.6	0	13	162	0	1117	13	0	13	27671	612.16
animalid0_041.ome.tiff	03073b01-8224-409d-835e-f9d1175c9fc7	Annotation	CS	Left: CS	P-sat	Polygon	5043.2	5016.2	0	41	679	0	1117	41	0	41	269122.3	2337.7
animalid0_041.ome.tiff	d3ab6c1e-b549-41ab-bab0-9e659911aa83	Annotation	P-sen	Left: P-sen	P	Polygon	3509.6	4687	0	0	1132	0	771	48	0	48	683614.2	5014.6
animalid0_041.ome.tiff	446047c6-ddd2-4ab4-b270-8c79c19498fd	Annotation	NLL	Left: NLL	P-sen	Polygon	3509.6	4687	0	48	612	0	1132	48	0	48	683614.2	5014.6
animalid0_041.ome.tiff	96512759-eed3-4bdf-8a83-81341c097226	Annotation	MB	Left: MB	BS	Geometry	4398.3	2889.3	0	29	313	0	343	296	5	291	4744410.9	13925.6
animalid0_041.ome.tiff	62ac1d6e-d5a8-4200-bb1f-742bb49f67f3	Annotation	MBmot	Left: MBmot	MB	Geometry	4578	3595.3	0	0	323	0	313	194	2	192	1263880.2	10269.1
animalid0_041.ome.tiff	56bd7329-0b52-49aa-8d09-b58212362668	Annotation	MRN	Left: MRN	MBmot	Geometry	4750.9	4229.2	0	37	128	0	323	37	0	37	237355.9	4379.9
animalid0_041.ome.tiff	3759e39e-a5ec-4f37-9eb7-5807bc6e1a66	Annotation	PAG	Left: PAG	MBmot	Geometry	4707.9	3392.6	2	131	795	0	323	133	2	131	691435.5	4792.4
animalid0_041.ome.tiff	50293e83-1ea1-46ba-bf06-0a0dd7e5f929	Annotation	AT	Left: AT	MBmot	Polygon	5027.8	4587.9	0	8	231	0	323	8	0	8	28204.6	621.33
animalid0_041.ome.tiff	fdff3416-4122-441f-91e4-4ab0631867f0	Annotation	CUN	Left: CUN	MBmot	Polygon	4021.8	3372.5	0	11	616	0	323	11	0	11	277815.3	2342
animalid0_041.ome.tiff	86e8c841-b01c-4cc8-b89a-ea75f1b90dd7	Annotation	VTN	Left: VTN	MBmot	Polygon	4954	4406.9	0	5	757	0	323	5	0	5	29068.9	631.56
animalid0_041.ome.tiff	1f60b6e0-447b-4d20-a5cb-ea1f59e56b50	Annotation	MBsen	Left: MBsen	MB	Polygon	4329	2176.2	0	0	339	0	313	10	1	9	2160509.4	5722.4
animalid0_041.ome.tiff	b0d51e08-0160-43dd-9d6e-33f318c14047	Annotation	IC	Left: IC	MBsen	Polygon	4329	2176.2	0	0	4	0	339	10	1	9	2160509.4	5722.4
animalid0_041.ome.tiff	98fcbb97-3faf-4148-a064-31728f20f6a6	Annotation	ICc	Left: ICc	IC	Polygon	4256.5	2448.3	1	1	811	0	4	2	1	1	843378.4	3701.7
animalid0_041.ome.tiff	a36b49e8-d655-43ce-9835-0b5630ad2284	Annotation	ICd	Left: ICd	IC	Polygon	4902.5	1951.7	0	2	820	0	4	2	0	2	516067.8	3185.3
animalid0_041.ome.tiff	1d1e20f4-3534-4481-871b-33cba6dc9252	Annotation	ICe	Left: ICe	IC	Polygon	4035.9	2034.4	0	6	828	0	4	6	0	6	801063.3	5521
animalid0_041.ome.tiff	e2b14487-b6a4-4020-bf22-56a839995968	Annotation	MBsta	Left: MBsta	MB	Geometry	4149	4101.8	0	0	348	0	313	63	2	61	596762.8	4429
animalid0_041.ome.tiff	cd8162a5-c1f5-4653-b6ed-b4814e95844e	Annotation	PPN	Left: PPN	MBsta	Polygon	4057.2	4110.7	2	54	1052	0	348	56	2	54	549315.7	3251.2
animalid0_041.ome.tiff	cf2d56b0-d055-4327-bec1-7b2e6f8df781	Annotation	RAmb	Left: RAmb	MBsta	Polygon	5212	3999.1	0	0	165	0	348	7	0	7	47429.7	1177.7
animalid0_041.ome.tiff	ff6e452e-31c3-4e39-a394-8f23e61cdb81	Annotation	DR	Left: DR	RAmb	Polygon	5212	3999.1	0	7	872	0	165	7	0	7	47429.7	1177.7
animalid0_041.ome.tiff	f9be8e5a-6a1e-485a-904b-f2e25ba2ccfa	Annotation	VS	Left: VS	root	Polygon	5107.4	3008.7	0	0	73	0	997	2	0	2	489671.7	3136.7
animalid0_041.ome.tiff	409495b1-1905-4bd8-9060-eccddd290518	Annotation	AQ	Left: AQ	VS	Polygon	5107.4	3008.7	0	2	140	0	73	2	0	2	489671.7	3136.7
animalid0_041.ome.tiff	b40e3327-aba2-462a-b839-6b849aece04b	Annotation	fiber tracts	Left: fiber tracts	root	Geometry	3636.1	4973.4	0	0	1009	0	997	67	5	62	1443198.8	19284.2
animalid0_041.ome.tiff	bf6c2260-5fa3-4ddb-98a1-0d4b2342204c	Annotation	cbf	Left: cbf	fiber tracts	Geometry	3691.3	5233.3	0	0	960	0	1009	31	4	27	562571.8	6657.2
animalid0_041.ome.tiff	97fd1cff-4b03-432c-b0b2-92064abfa913	Annotation	cbp	Left: cbp	cbf	Geometry	3691.3	5233.3	0	0	752	0	960	31	4	27	562571.8	6657.2
animalid0_041.ome.tiff	966f30bf-bce7-4edb-95b7-27623a213201	Annotation	scp	Left: scp	cbp	Polygon	4542.5	4095.4	0	19	326	0	752	19	0	19	119450.6	1744.1
animalid0_041.ome.tiff	17261ba3-7e34-432f-ab6e-ee76e3586167	Annotation	mcp	Left: mcp	cbp	Geometry	3461.8	5540.1	4	8	78	0	752	12	4	8	443121.1	4913.1
animalid0_041.ome.tiff	9f54ddb0-290c-4e1d-824d-344ac908ee08	Annotation	cm	Left: cm	fiber tracts	Geometry	3492.2	4766.5	0	0	967	0	1009	19	1	18	771357.2	14721.5
animalid0_041.ome.tiff	53899a6e-96df-493c-9f3a-0e9d5579e32a	Annotation	Vn	Left: Vn	cm	Geometry	3103.6	5679.3	0	0	901	0	967	1	1	0	218893.4	2897.3
animalid0_041.ome.tiff	c247ddee-d0a3-4962-85e6-5c1a22372709	Annotation	moV	Left: moV	Vn	Geometry	3474.5	5593.2	0	0	93	0	901	0	0	0	30429.7	1138.7
animalid0_041.ome.tiff	050141f1-f00a-43df-b6e3-03db4e61ac33	Annotation	sV	Left: sV	Vn	Polygon	3043.7	5693.3	1	0	229	0	901	1	1	0	188463.7	1758.7
animalid0_041.ome.tiff	86c26ade-5294-49af-9b5b-a8e7121b1c94	Annotation	IVn	Left: IVn	cm	Polygon	4400.3	3537	0	0	911	0	967	0	0	0	2138.8	172.57
animalid0_041.ome.tiff	16760e9c-1137-4634-88af-0091724d0c29	Annotation	drt	Left: drt	cm	Polygon	4958.1	5732.1	0	0	792	0	967	0	0	0	56026.6	891.07
animalid0_041.ome.tiff	3f8687c1-e24e-43fd-96fc-76963c96ae99	Annotation	cett	Left: cett	drt	Polygon	4958.1	5732.1	0	0	932	0	792	0	0	0	56026.6	891.07
animalid0_041.ome.tiff	ea11c173-2755-4ebb-bd8a-b7cb4ae429f5	Annotation	ml	Left: ml	cett	Polygon	4958.1	5732.1	0	0	697	0	932	0	0	0	56026.6	891.07
animalid0_041.ome.tiff	d84ad5e7-4b5f-481c-97bd-8a3fb1c76316	Annotation	VIIIn	Left: VIIIn	cm	Geometry	3463.7	4259.6	0	0	933	0	967	17	0	17	485116.8	10350.2
animalid0_041.ome.tiff	3156814d-d7da-4fd3-916c-f01f40b7969e	Annotation	cVIIIn	Left: cVIIIn	VIIIn	Geometry	3463.7	4259.6	0	0	948	0	933	17	0	17	485116.8	10350.2
animalid0_041.ome.tiff	208067ed-7098-4ee1-a229-755f253b4819	Annotation	ll	Left: ll	cVIIIn	Geometry	3463.7	4259.6	0	17	658	0	948	17	0	17	485116.8	10350.2
animalid0_041.ome.tiff	53f78e20-2763-4cca-bc21-ce9782e71361	Annotation	IIIn	Left: IIIn	cm	Polygon	5103.8	4182.6	0	0	832	0	967	1	0	1	9181.6	410.4
animalid0_041.ome.tiff	b8de1f97-a4dd-4e22-a073-ffbc5f7343bb	Annotation	mlf	Left: mlf	IIIn	Polygon	5103.8	4182.6	0	1	62	0	832	1	0	1	9181.6	410.4
animalid0_041.ome.tiff	02c5ff2f-22ba-4119-ad96-c1f1a3dabe14	Annotation	lfbs	Left: lfbs	fiber tracts	Polygon	4521.8	5835.9	0	0	983	0	1009	0	0	0	28014.8	756.43
animalid0_041.ome.tiff	03cab463-ab99-49ce-afb4-690b811e44e8	Annotation	cst	Left: cst	lfbs	Polygon	4521.8	5835.9	0	0	784	0	983	0	0	0	28014.8	756.43
animalid0_041.ome.tiff	f260c2c4-6ff3-4c2a-bfca-1c1518db1d62	Annotation	eps	Left: eps	fiber tracts	Geometry	4315.6	4839.4	0	0	1000	0	1009	17	0	17	81255.1	1819
animalid0_041.ome.tiff	8ed17b45-6461-4bb3-854a-daa55d40c846	Annotation	rust	Left: rust	eps	Polygon	3830.9	4914.6	0	0	863	0	1000	0	0	0	40410.2	755.04
animalid0_041.ome.tiff	e575cd88-3147-4c87-8a2d-a0937e159e1b	Annotation	tsp	Left: tsp	eps	Polygon	4795.1	4765	0	0	877	0	1000	17	0	17	40844.9	1064
animalid0_041.ome.tiff	268fc057-21c4-4e1e-847b-f917cfc2a3c2	Annotation	tspc	Left: tspc	tsp	Polygon	4795.1	4765	0	17	1043	0	877	17	0	17	40844.9	1064
animalid0_042.ome.tiff	6c7b4e0a-c079-4e3d-a47e-191d60f2ecb9	Annotation	Root		Root object (Image)	Geometry	5783.7	3869.3	0	0				1128	59	1069	31351369.3	56992
animalid0_042.ome.tiff	4e2e3b74-e51a-4558-b8b4-ac28c38b075e	Annotation	root	Right: root	Root	Geometry	7541.4	4064.4	0	0	997	0		623	29	594	15810733.3	29126.9
animalid0_042.ome.tiff	a77a460e-f169-439c-8022-f0aa08141720	Annotation	grey	Right: grey	root	Geometry	7618.2	4005.5	0	0	8	0	997	570	21	549	13934585.1	44468.8
animalid0_042.ome.tiff	7c432500-b835-4b0e-a2d5-479f4d9e4070	Annotation	CB	Right: CB	grey	Geometry	7425.2	2320.5	1	3	512	0	8	4	1	3	646957.6	10209.5
animalid0_042.ome.tiff	0ed6a676-551e-4feb-99f9-759502c6d1df	Annotation	CBX	Right: CBX	CB	Geometry	7407.7	1882.4	0	0	528	0	512	0	0	0	568187	6980.2
animalid0_042.ome.tiff	a60cac67-bc2c-4eb9-a86b-5886b6a2cb8e	Annotation	VERM	Right: VERM	CBX	Polygon	6238.9	1258.9	0	0	645	0	528	0	0	0	184363.7	1865.7
animalid0_042.ome.tiff	b6238896-a748-4caf-bb15-11e6b6f8b44e	Annotation	CUL	Right: CUL	VERM	Polygon	6238.9	1258.9	0	0	928	0	645	0	0	0	184363.7	1865.7
animalid0_042.ome.tiff	395226c6-fdb4-4e69-a06c-75a31b01f3e9	Annotation	CUL4, 5	Right: CUL4, 5	CUL	Polygon	6238.9	1258.9	0	0	1091	0	928	0	0	0	184363.7	1865.7
animalid0_042.ome.tiff	a7f03d30-ab1e-4785-876e-9571cec92c12	Annotation	HEM	Right: HEM	CBX	Geometry	7968.2	2181.4	0	0	1073	0	528	0	0	0	384053.2	5115.3
animalid0_042.ome.tiff	0c97aa68-2f6c-45c9-a483-e6e797907e4a	Annotation	SIM	Right: SIM	HEM	Geometry	7968.2	2181.4	0	0	1007	0	1073	0	0	0	384053.2	5115.3
animalid0_042.ome.tiff	f6db67ed-211e-4bf7-8738-3560bea798e6	Annotation	CH	Right: CH	grey	Geometry	9023.4	4422.4	0	0	567	0	8	0	0	0	5549856.9	9804.4
animalid0_042.ome.tiff	a2f9db6a-99a1-4e5e-9c85-0a9e131bd36f	Annotation	CTX	Right: CTX	CH	Geometry	9023.4	4422.4	0	0	688	0	567	0	0	0	5549856.9	9804.4
animalid0_042.ome.tiff	6d32ed40-7c16-4db7-ac6a-f3c85d55e7a5	Annotation	CTXpl	Right: CTXpl	CTX	Geometry	9023.4	4422.4	0	0	695	0	688	0	0	0	5549817.1	9804.4
animalid0_042.ome.tiff	4a77ca61-c19a-479c-82c1-0dba2e02e307	Annotation	OLF	Right: OLF	CTXpl	Polygon	8456.8	6172.7	0	0	698	0	695	0	0	0	126209.6	1476.3
animalid0_042.ome.tiff	83808ea4-e377-42fe-8a45-755528f1d88e	Annotation	COA	Right: COA	OLF	Polygon	8456.8	6172.7	0	0	631	0	698	0	0	0	126209.6	1476.3
animalid0_042.ome.tiff	4c44511f-7921-46f6-9859-ba671d4a5f8c	Annotation	COAp	Right: COAp	COA	Polygon	8456.8	6172.7	0	0	647	0	631	0	0	0	126209.6	1476.3
animalid0_042.ome.tiff	31986cfe-7ad3-4431-a9f4-71a77933a7c5	Annotation	COApm	Right: COApm	COAp	Polygon	8456.8	6172.7	0	0	663	0	647	0	0	0	126209.6	1476.3
animalid0_042.ome.tiff	f6aa563c-7899-4c1b-878c-16a5bc82c0c8	Annotation	HPF	Right: HPF	CTXpl	Geometry	9036.6	4381.6	0	0	1089	0	695	0	0	0	5423607.5	9640.2
animalid0_042.ome.tiff	b86bb3e4-2b35-4a59-94f7-10ab7e8a5474	Annotation	RHP	Right: RHP	HPF	Geometry	9036.6	4381.6	0	0	822	0	1089	0	0	0	5423607.5	9640.2
